taxid,date,name
945632,12/14/2019,CROSSFIRE MITIGATION DURING CLOSE COMBAT INCIDENTS
945632,12/14/2019,RESPONDING TO COMMERCIAL ROBBERIES PART LL - MODULE 1 AND MODULE 2
945632,11/26/2019,CJB - DESK APPEARANCE TICKETS: THE NEW LAWS AND GUIDELINES FOR PROCESSING DATS
945632,11/26/2019,CJB - OVERVIEW OF THE NEW DISCOVERY LAWS
945632,11/26/2019,FTS - TACTICAL TRAINING CENTER 122 PCT - SESSION 2
945632,11/19/2019,DISCHARGING YOUR FIREARM AT A MOVING THREAT
945632,11/19/2019,INCREASE OFFICER SAFETY DURING VEHICLE STOPS
945632,11/19/2019,SUCCESSFULLY DISARMING AN EMOTIONALLY DISTURBED PERSON
945632,10/19/2019,CRIMINAL JUSTICE BUREAU - DNA TRAINING VIDEO
945632,10/19/2019,CRITICAL DECISION MAKING MODEL
945632,10/19/2019,FORCE POLICY UPDATE VIDEO
945632,10/19/2019,PRISONER ESCAPE WARNING SIGNS
945632,10/10/2019,FTS - ANNUAL CEW RECERTIFICATION
945632,9/24/2019,DOMESTIC VIOLENCE EDUCATION AND COUNSELING
945632,9/24/2019,MARIJUANA POLICY UPDATE
945632,8/28/2019,SHIELD OF RESILIENCE TRAINING COURSE
945632,8/6/2019,CRITICAL INCIDENT TACTICS - RESPONDING TO COMMERCIAL ROBBERIES (EXTENDED VERSION)
945632,8/6/2019,RESPONDING TO COMMERCIAL ROBBERIES
945632,7/3/2019,DISCUSSION - BASED LEARNING MODULE # 1-3
945632,7/3/2019,RESPONDING TO PEOPLE IN CRISIS – MODULE 4: USING DEPARTMENT MOBILE DIGITAL DEVICES
945632,7/3/2019,TRANSIT BUREAU - SAFETY CONSIDERATIONS FOR PATROLLING THE NYC SUBWAY SYSTEM
945632,7/3/2019,TRANSIT BUREAU - SAFETY CONSIDERATIONS FOR PATROLLING THE NYC SUBWAY SYSTEM - PART 2
945632,7/3/2019,TRANSIT BUREAU - TIMELY RESUMPTION OF SERVICE IN NYC TRANSIT
945632,6/6/2019,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
945632,6/6/2019,COLLABORATIVE POLICING - MEDIATION REFERRAL PROGRAM FOR NON-CRIMINAL COMPLAINTS
945632,6/6/2019,WORLDPRIDE NYC 2019
945632,5/24/2019,RESPONDING TO PEOPLE IN CRISIS - MODULES 2 AND 3: ACTIVE LISTENING PARTS 1 AND 2
945632,4/16/2019,COLLABORATIVE POLICING - THE DEAF AND HARD OF HEARING COMMUNITY
945632,4/11/2019,COLLABORATIVE POLICING - ELDER ABUSE
945632,4/11/2019,LEGAL BUREAU - PERJURY TRAINING MODULE
945632,4/11/2019,SAFEGUARDING PRISONERS - OFFICER SAFETY GUIDELINES
945632,4/11/2019,"SUPPORT SERVICES DIVISION - CLASS ""C"" OPERATOR"
945632,3/13/2019,CLT-PROCEDURAL OPERATIONS
945632,2/28/2019,CPS FAIR AND IMPARTIAL POLICING - ALL POS AND DETS
945632,2/7/2019,TEXT TO 911 - INTRODUCTION
945632,2/6/2019,EQUAL EMPLOYMENT OPPORTUNITYTRAINING - SEXUAL HARASSMENT AWARENESS AND PREVENTION
945632,2/6/2019,PATROL DOOR BAG - ROPE AND WEDGE INTRODUCTION
945632,2/6/2019,RESPONDING TO PEOPLE IN CRISIS - MODULE 1: SENDING THE RIGHT SIGNALS
945632,1/9/2019,MARIJUANA BURNING ENFORCEMENT POLICY
945632,12/11/2018,AMERICANS WITH DISABILITIES ACT (ADA)
945632,12/3/2018,CLT-PROCEDURAL OPERATIONS
945632,10/19/2018,RESPONDING TO PEOPLE IN CRISIS-INTRODUCTION TO CIT VIDEO SERIES
945632,10/12/2018,CPS BODY-WORN CAMERA TRAINING WITH SCENARIOS
945632,10/2/2018,NYC RIGHT TO KNOW ACT LEGISLATION - PART 2
945632,10/2/2018,NYC RIGHT TO KNOW ACT LEGISLATION – PART 1
945632,9/20/2018,RAISE THE AGE
945632,9/18/2018,CLT-DOCUMENTATION AND FORMS
945632,9/10/2018,CLT-LEGAL ISSUES
945632,9/7/2018,ADVANCED TACTICAL FIREARMS TRAINING COURSE
945632,8/28/2018,CLT-ENFORCEMENT ACTIONS
945632,6/19/2018,FTS - CEW X26P HOLSTER TRAINING AND DISTRIBUTION
945632,6/13/2018,2017-2019 IN-SERVICE CYCLE-INTEGRATED TACTICS
945632,6/8/2018,CLT-MEMBER-EMPLOYEE WELLNESS
945632,6/8/2018,CLT-PROCEDURAL OPERATIONS
945632,6/7/2018,CLT-SPECIAL POPULATIONS
945632,6/7/2018,PBSI BEHAVIORAL AND MENTAL HEALTH DIVERSION PILOT PROGRAM
945632,5/31/2018,2017-2019 IN-SERVICE CYCLE-INVESTIGATIVE ENCOUNTERS- BASIC TRAINING WITH SCENARIOS
945632,5/28/2018,COMMUNICATIONS- THE PROPER USAGE OF THE IDA RADIO CODES
945632,4/12/2018,CLT-DOCUMENTATION AND FORMS
945632,4/12/2018,CLT-LEGAL ISSUES
945632,4/12/2018,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
945632,4/12/2018,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
945632,4/12/2018,SITE PROTECTION & DOCUMENT SCREENING TECHNIQUES
945632,3/20/2018,LEGAL BUREAU PERFORMANCE METRICS - PROHIBITED CONDUCT
945632,2/14/2018,AWARENESS AND RESPONSE TO BIOLOGICAL INCIDENTS
945632,2/8/2018,CLT-EQUAL EMPLOYMENT OPPORTUNITY
945632,2/6/2018,COLLABORATIVE POLICING- FOREIGN LANGUAGE CERTIFICATION VIDEO
945632,12/19/2017,FTS - ANNUAL CEW RECERTIFICATION
