taxid,date,name
944141,3/4/2018,EXCELLENT POLICE DUTY
944141,2/3/2018,EXCELLENT POLICE DUTY
944141,9/22/2017,MERITORIOUS POLICE DUTY
944141,5/23/2017,EXCELLENT POLICE DUTY
919528,2/24/2003,EXCELLENT POLICE DUTY
919528,3/20/1999,EXCELLENT POLICE DUTY
919528,2/4/1999,EXCELLENT POLICE DUTY
919528,12/6/1998,EXCELLENT POLICE DUTY
919528,7/23/1998,EXCELLENT POLICE DUTY
919528,4/4/1998,EXCELLENT POLICE DUTY
919528,11/23/1997,EXCELLENT POLICE DUTY
942313,12/17/2019,MERITORIOUS POLICE DUTY
943642,10/18/2009,EXCELLENT POLICE DUTY
956090,12/18/2018,EXCELLENT POLICE DUTY
913694,8/5/1999,EXCELLENT POLICE DUTY
913694,6/29/1999,EXCELLENT POLICE DUTY
913694,,EXCELLENT POLICE DUTY
913694,,EXCELLENT POLICE DUTY
913694,,EXCELLENT POLICE DUTY
935454,3/18/2012,EXCELLENT POLICE DUTY
935454,7/6/2011,EXCELLENT POLICE DUTY
935454,11/1/2009,EXCELLENT POLICE DUTY
943643,4/29/2014,MERITORIOUS POLICE DUTY
964199,11/1/2023,EXCELLENT POLICE DUTY
964199,8/25/2023,EXCELLENT POLICE DUTY
961989,11/9/2022,EXCELLENT POLICE DUTY
961989,5/5/2019,EXCELLENT POLICE DUTY
961989,1/10/2019,EXCELLENT POLICE DUTY
972155,5/29/2022,EXCELLENT POLICE DUTY
963678,3/19/2022,EXCELLENT POLICE DUTY
928915,6/15/2020,MERITORIOUS POLICE DUTY
928915,3/5/2020,MERITORIOUS POLICE DUTY
928915,12/27/2019,EXCELLENT POLICE DUTY
928915,2/5/2018,EXCELLENT POLICE DUTY
928915,2/2/2018,EXCELLENT POLICE DUTY
928915,2/11/2012,MERITORIOUS POLICE DUTY
946089,7/8/2016,EXCELLENT POLICE DUTY
946089,12/9/2014,COMMENDATION
946089,12/9/2014,HONORABLE MENTION
949437,8/19/2021,EXCELLENT POLICE DUTY
949437,10/14/2019,EXCELLENT POLICE DUTY
949437,8/19/2019,EXCELLENT POLICE DUTY
949437,7/15/2019,EXCELLENT POLICE DUTY
949437,7/3/2019,MERITORIOUS POLICE DUTY
949437,6/22/2019,MERITORIOUS POLICE DUTY
949437,7/21/2018,MERITORIOUS POLICE DUTY
949437,7/17/2018,MERITORIOUS POLICE DUTY
949437,4/17/2018,EXCELLENT POLICE DUTY
949437,2/28/2018,EXCELLENT POLICE DUTY
949437,2/8/2018,MERITORIOUS POLICE DUTY
949437,10/5/2016,EXCELLENT POLICE DUTY
949437,5/21/2015,EXCELLENT POLICE DUTY
949437,2/28/2015,COMMENDATION
949437,2/28/2015,COMMENDATION
949437,11/22/2014,EXCELLENT POLICE DUTY
949437,11/11/2014,EXCELLENT POLICE DUTY
949437,9/13/2014,EXCELLENT POLICE DUTY
949437,1/7/2014,MERITORIOUS POLICE DUTY
949437,12/20/2013,EXCELLENT POLICE DUTY
949437,12/1/2013,EXCELLENT POLICE DUTY
949437,11/1/2013,EXCELLENT POLICE DUTY
949437,5/19/2013,EXCELLENT POLICE DUTY
949437,5/10/2013,EXCELLENT POLICE DUTY
946526,6/27/2013,EXCELLENT POLICE DUTY
946526,3/7/2013,EXCELLENT POLICE DUTY
946526,2/18/2010,MERITORIOUS POLICE DUTY
946090,4/7/2013,EXCELLENT POLICE DUTY
946090,8/22/2010,EXCELLENT POLICE DUTY
