taxid,date,name
963208,10/16/2018,RESPONDING TO PEOPLE IN CRISIS-INTRODUCTION TO CIT VIDEO SERIES
963208,10/8/2018,NYC RIGHT TO KNOW ACT LEGISLATION - PART 2
963208,10/8/2018,NYC RIGHT TO KNOW ACT LEGISLATION – PART 1
963208,10/7/2018,CLT-ENFORCEMENT ACTIONS
963208,9/19/2018,RAISE THE AGE
963208,8/30/2018,CLT-LEGAL ISSUES
963208,7/3/2018,CLT-DOCUMENTATION AND FORMS
963208,7/3/2018,CLT-ENFORCEMENT ACTIONS
963208,7/3/2018,CLT-EQUAL EMPLOYMENT OPPORTUNITY
963208,6/27/2018,CLT-DOCUMENTATION AND FORMS
963208,6/27/2018,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
963208,6/18/2018,COMMUNICATIONS- THE PROPER USAGE OF THE IDA RADIO CODES
963208,6/1/2018,CLT-PROCEDURAL OPERATIONS
963208,5/31/2018,CPS BODY-WORN CAMERA TRAINING WITH SCENARIOS
963208,5/28/2018,FTS - CEW X26P HOLSTER TRAINING AND DISTRIBUTION
963208,4/25/2018,CLT-DOCUMENTATION AND FORMS
963208,4/19/2018,CLT-DOCUMENTATION AND FORMS
963208,4/19/2018,CLT-EQUAL EMPLOYMENT OPPORTUNITY
963208,4/11/2018,CLT-PROCEDURAL OPERATIONS
963208,4/5/2018,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
963208,4/5/2018,CLT-PROCEDURAL OPERATIONS
963208,4/3/2018,CLT-PROCEDURAL OPERATIONS
963208,3/27/2018,CLT-DOCUMENTATION AND FORMS
963208,3/27/2018,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
963208,3/7/2018,CLT-DOCUMENTATION AND FORMS
963208,2/27/2018,CLT-EQUAL EMPLOYMENT OPPORTUNITY
963208,2/19/2018,LEGAL BUREAU PERFORMANCE METRICS - PROHIBITED CONDUCT
963208,1/19/2018,2017-2019 IN-SERVICE CYCLE-INTEGRATED TACTICS
963208,1/17/2018,COLLABORATIVE POLICING- FOREIGN LANGUAGE CERTIFICATION VIDEO
963208,12/15/2017,RMP RE-TEST
963208,11/13/2017,NARCAN NASAL SPRAY TRAINING
963208,11/3/2017,COUNTER TERRORISM INITIAL PATROL RESPONSE TO AN ACTIVE SHOOTER
