taxid,date,name
964106,12/26/2023,VEHICLE MOUNTED VIDEO SYSTEM
964106,12/20/2023,CLT-SPECIAL POPULATIONS
964106,12/13/2023,CLT-PATROL TACTICS ROLLCALL TRAINING VIDEO SERIES
964106,12/12/2023,CLT-PATROL TACTICS ROLLCALL TRAINING VIDEO SERIES
964106,12/12/2023,CLT-SPECIAL POPULATIONS
964106,12/12/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,12/9/2023,CLT-PATROL TACTICS ROLLCALL TRAINING VIDEO SERIES
964106,12/9/2023,CLT-PROFESSIONAL DEVELOPMENT
964106,12/9/2023,CLT-SPECIAL POPULATIONS
964106,12/6/2023,CLT-DOCUMENTATION AND FORMS
964106,12/6/2023,CLT-PATROL TACTICS ROLLCALL TRAINING VIDEO SERIES
964106,12/5/2023,CLT-DOCUMENTATION AND FORMS
964106,12/5/2023,CLT-PATROL TACTICS ROLLCALL TRAINING VIDEO SERIES
964106,12/5/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,11/28/2023,CLT-DOCUMENTATION AND FORMS
964106,11/25/2023,CLT-LEGAL ISSUES
964106,11/24/2023,CLT-LEGAL ISSUES
964106,11/24/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,11/21/2023,CLT-DOCUMENTATION AND FORMS
964106,11/21/2023,CLT-LEGAL ISSUES
964106,11/18/2023,AUGMENTED REALITY FEATURE
964106,11/18/2023,CLT-DOCUMENTATION AND FORMS
964106,11/17/2023,CLT-DOCUMENTATION AND FORMS
964106,11/17/2023,CLT-PROCEDURAL OPERATIONS
964106,11/9/2023,CLT-DOCUMENTATION AND FORMS
964106,11/9/2023,CLT-SPECIAL POPULATIONS
964106,11/9/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,11/4/2023,CLT-LEGAL ISSUES
964106,11/4/2023,CLT-SPECIAL POPULATIONS
964106,11/4/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,11/2/2023,CLT-BWC POLICY UPDATES
964106,11/2/2023,CLT-SPECIAL POPULATIONS
964106,11/2/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,10/29/2023,2023 TASER X26P RE-QUALIFICATION
964106,10/27/2023,ACTIVITY LOG FOR IPHONE COMMAND - UNIT TRAINING
964106,10/27/2023,CLT-PATROL TACTICS ROLLCALL TRAINING VIDEO SERIES
964106,10/25/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,10/20/2023,CLT-INFORMATION TECHNOLOGY
964106,10/20/2023,NYPD RECRUITMENT TRAINING VIDEO
964106,10/19/2023,ACTIVITY LOG FOR IPHONE COMMAND - UNIT TRAINING
964106,10/19/2023,CLT-BWC POLICY UPDATES
964106,10/19/2023,CLT-INFORMATION TECHNOLOGY
964106,10/19/2023,CLT-SPECIAL POPULATIONS
964106,10/18/2023,CLT-PROCEDURAL OPERATIONS
964106,10/14/2023,ACTIVITY LOG FOR IPHONE COMMAND - UNIT TRAINING
964106,10/14/2023,CLT-BWC POLICY UPDATES
964106,10/12/2023,CLT-PROCEDURAL OPERATIONS
964106,10/12/2023,CLT-SPECIAL POPULATIONS
964106,10/12/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,10/11/2023,CLT-INFORMATION TECHNOLOGY
964106,10/11/2023,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
964106,10/11/2023,CLT-SPECIAL POPULATIONS
964106,10/11/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,10/6/2023,CLT-INFORMATION TECHNOLOGY
964106,10/6/2023,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
964106,10/6/2023,CLT-SPECIAL POPULATIONS
964106,10/5/2023,CLT-COMMUNICATION STRATEGIES AND AIDS
964106,10/5/2023,EFFECTIVE COMMUNICATION SKILLS - DEAF OR HARD OF HEARING
964106,10/4/2023,CLT-INFORMATION TECHNOLOGY
964106,10/4/2023,INFORMATION SECURITY AWARENESS TRAINING - 2023
964106,10/3/2023,CLT-COMMUNICATION STRATEGIES AND AIDS
964106,10/3/2023,CLT-PATROL TACTICS ROLLCALL TRAINING VIDEO SERIES
964106,10/3/2023,CLT-SPECIAL POPULATIONS
964106,9/21/2023,CLT-DOCUMENTATION AND FORMS
964106,9/20/2023,CLT-DOCUMENTATION AND FORMS
964106,9/20/2023,CLT-INVESTIGATIONS
964106,9/15/2023,CLT-PATROL TACTICS ROLLCALL TRAINING VIDEO SERIES
964106,9/13/2023,CLT-SPECIAL POPULATIONS
964106,9/12/2023,CLT-INVESTIGATIONS
964106,9/12/2023,CLT-PATROL TACTICS ROLLCALL TRAINING VIDEO SERIES
964106,9/11/2023,CLT-SEARCHING PRISONERS MODULE 1
964106,9/7/2023,CLT-DOCUMENTATION AND FORMS
964106,9/6/2023,CLT-SPECIAL POPULATIONS
964106,9/6/2023,CLT-VOLUNTARY - INVOLUNTARY TRANSPORTS
964106,8/30/2023,2023 SUMMER ALL-OUT BODY WORN CAMERA TRAINING
964106,8/30/2023,CRIMINAL JUSTICE REFORM ACT ROLL CALL TRAINING PART 1
964106,8/30/2023,CRIMINAL JUSTICE REFORM ACT ROLL CALL TRAINING PART 2
964106,8/30/2023,NEW PERFORMANCE EVALUATION PROCESS
964106,8/30/2023,NYPD JOUVERT AND WEST INDIAN DAY-2023
964106,8/29/2023,CLT-LEGAL ISSUES
964106,8/12/2023,CLT-LEGAL ISSUES
964106,8/12/2023,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
964106,8/12/2023,CLT-PROCEDURAL OPERATIONS
964106,8/8/2023,CLT-DOCUMENTATION AND FORMS
964106,8/8/2023,CLT-LEGAL ISSUES
964106,8/8/2023,CLT-PROCEDURAL OPERATIONS
964106,8/8/2023,UNMANNED AIRCRAFT PERMIT: DRONES FOR PUBLIC USE
964106,8/2/2023,CLT-DOCUMENTATION AND FORMS
964106,7/29/2023,CLT-LEGAL ISSUES
964106,7/28/2023,CLT-INVESTIGATIONS
964106,7/28/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,7/25/2023,AWARENESS AND RESPONSE TO BIOLOGICAL INCIDENTS
964106,7/24/2023,TRAFFIC COURT TESTIMONY VIDEO
964106,7/22/2023,CLT-SEARCHING PRISONERS MODULE 2
964106,7/14/2023,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
964106,7/14/2023,CLT-SEARCHING PRISONERS MODULE 2
964106,7/14/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,7/13/2023,CLT-PROCEDURAL OPERATIONS
964106,7/1/2023,CLT-ENFORCEMENT ACTIONS
964106,6/30/2023,CLT-ENFORCEMENT ACTIONS
964106,6/30/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,6/27/2023,CLT-PROCEDURAL OPERATIONS
964106,6/24/2023,CLT-BWC POLICY UPDATES
964106,6/23/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,6/20/2023,CLT-PROPERTY
964106,6/20/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,6/17/2023,CLT-SPECIAL POPULATIONS
964106,6/15/2023,CLT-DOCUMENTATION AND FORMS
964106,6/15/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,6/14/2023,CLT-DOCUMENTATION AND FORMS
964106,6/14/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,6/8/2023,CLT-DOCUMENTATION AND FORMS
964106,6/7/2023,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
964106,6/7/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
964106,6/6/2023,CLT-DOCUMENTATION AND FORMS
964106,6/6/2023,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
964106,6/5/2023,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
964106,6/2/2023,CLT-DOCUMENTATION AND FORMS
964106,5/31/2023,2023 EQUAL EMPLOYMENT OPPORTUNITY TRAINING-SEXUAL HARASSMENT AWARENESS AND PREVENTION
964106,5/31/2023,CLT-DOCUMENTATION AND FORMS
964106,5/31/2023,"INVESTIGATIVE ENCOUNTERS 2023: MODULE 4 SQF LEVELS 2, 3 AND 4"
964106,5/30/2023,CLT-PROCEDURAL OPERATIONS
964106,5/30/2023,CLT-SPECIAL POPULATIONS
964106,5/24/2023,CLT-DOCUMENTATION AND FORMS
