taxid,date,name
946203,1/29/2019,CLT-COUNTERTERRORISM AND INTELLIGENCE
946203,1/29/2019,CLT-EQUAL EMPLOYMENT OPPORTUNITY
946203,1/29/2019,"CLT-INTEGRITY, ETHICS AND DISCIPLINE"
946203,1/29/2019,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
946203,1/29/2019,CLT-PROCEDURAL OPERATIONS
946203,1/29/2019,CLT-SPECIAL POPULATIONS
946203,1/29/2019,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946203,1/29/2019,PATROL DOOR BAG - ROPE AND WEDGE INTRODUCTION
946203,1/29/2019,TEXT TO 911 - INTRODUCTION
946203,1/4/2019,EQUAL EMPLOYMENT OPPORTUNITYTRAINING - SEXUAL HARASSMENT AWARENESS AND PREVENTION
946203,12/6/2018,MARIJUANA BURNING ENFORCEMENT POLICY
946203,11/13/2018,CLT-COUNTERTERRORISM AND INTELLIGENCE
946203,11/13/2018,CLT-ENFORCEMENT ACTIONS
946203,11/13/2018,CLT-HUMAN RESOURCES AND PERSONNEL MATTERS
946203,11/13/2018,CLT-INFORMATION TECHNOLOGY
946203,11/13/2018,CLT-MEMBER-EMPLOYEE WELLNESS
946203,11/13/2018,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
946203,11/13/2018,CLT-PROCEDURAL OPERATIONS
946203,11/13/2018,CLT-SPECIAL POPULATIONS
946203,11/13/2018,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946203,11/13/2018,"CLT-UNIFORMS, PERSONAL APPEARANCE AND EQUIPMENT"
946203,11/1/2018,AMERICANS WITH DISABILITIES ACT (ADA)
946203,10/25/2018,CLT-INFORMATION TECHNOLOGY
946203,10/25/2018,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
946203,10/25/2018,CLT-PROCEDURAL OPERATIONS
946203,10/23/2018,CLT-COUNTERTERRORISM AND INTELLIGENCE
946203,10/23/2018,CLT-CRIME CONTROL STRATEGIES AND PROBLEM SOLVING
946203,10/23/2018,"CLT-INTEGRITY, ETHICS AND DISCIPLINE"
946203,10/23/2018,CLT-PROCEDURAL OPERATIONS
946203,10/23/2018,CLT-SPECIAL POPULATIONS
