taxid,date,name
945417,3/14/2018,CLT-PROCEDURAL OPERATIONS
945417,3/7/2018,CLT-COUNTERTERRORISM AND INTELLIGENCE
945417,3/6/2018,CLT-PROCEDURAL OPERATIONS
945417,3/3/2018,DOMAIN AWARNESS SYSTEM (DAS)
945417,3/3/2018,FORMS - AIDED AND MV104 (POLICE ACCIDENT REPORT)
945417,3/3/2018,NEW NYPD PORTAL
945417,3/3/2018,NEW YEAR'S EVE TACTICAL AWARENESS
945417,3/3/2018,SEND TO DESKTOP
945417,3/3/2018,TACTICAL AWARENESS OF EXCITED DELIRIUM SYNDROME
945417,2/26/2018,CLT-PROCEDURAL OPERATIONS
945417,2/26/2018,INVESTIGATIVE ENCOUNTERS-VIDEO #1 REQUEST FOR INFO-UNIT TRAINING FEB 2016
945417,2/26/2018,INVESTIGATIVE ENCOUNTERS-VIDEO #4 DOCUMENTATION AND SUPERVISION-UNIT TRAINING JULY 2016
945417,2/26/2018,NEW PERFORMANCE EVALUATION PROCESS
945417,2/21/2018,CPS FAIR AND IMPARTIAL POLICING - ALL POS AND DETS
945417,2/20/2018,CLT-PROCEDURAL OPERATIONS
945417,2/18/2018,BELT TRAUMA KIT VIDEO
945417,2/18/2018,COLLABORATIVE POLICING- FOREIGN LANGUAGE CERTIFICATION VIDEO
945417,2/18/2018,COLLABORATIVE POLICING- POLICING IN TODAY’S MULTI-FAITH NY
945417,2/18/2018,COUNTERTERRORISM BUREAU INITIAL PATROL RESPONSE FOR ACTIVE SHOOTER
945417,2/18/2018,DAS OVERLAPPING LAYERS TUTORIAL
945417,2/18/2018,"FORMS - THREAT,RESISTANCE,INJURY (TRI)"
945417,2/18/2018,LEGAL BUREAU PERFORMANCE METRICS - PROHIBITED CONDUCT
945417,2/18/2018,NARCAN NASAL SPRAY TRAINING
945417,2/18/2018,POLICE COMMISSIONER MESSAGE- NYC GIVES
945417,2/18/2018,TACTICAL AWARENESS-SMARTPHONE SAFETY
945417,2/16/2018,CLT-PROCEDURAL OPERATIONS
945417,2/13/2018,CLT-PROCEDURAL OPERATIONS
945417,2/8/2018,SITE PROTECTION & DOCUMENT SCREENING TECHNIQUES
945417,11/30/2017,NYPD MOBILITY INITIATIVE - DEPARTMENT SMARTPHONE TRAINING
945417,11/15/2017,NARCAN NASAL SPRAY TRAINING
945417,11/13/2017,COUNTERTERRORISM ACTIVE SHOOTER TRAINING
945417,11/13/2017,COUNTERTERRORISM U.A.S. (UNMANNED AIRCRAFT SYSTEMS) DRONE AWARENESS
945417,11/13/2017,"FOX TALKS: TRANSITIONAL ANXIETY WITH CHIEF JOSEPH FOX, TRANSIT BUREAU"
945417,11/13/2017,TACTICAL AWARENESS- BALLISTIC VEST
945417,11/13/2017,TRAINING MATERIALS- THE RECIDIVIST TRACKING AND REPORTING DATABASE (RTRD)
945417,11/13/2017,TRAINING MATERIALS- VIRTUAL CRIME INFORMATION CENTER
945417,11/9/2017,COLLABORATIVE POLICING- ACCESSING TELEPHONIC INTERPRETERS VIA LANGUAGE LINE
945417,11/9/2017,INFORMATION SECURITY AWARENESS TRAINING
945417,10/6/2017,PERSONNEL BUREAU NYPD EMPLOYEE ASSISTANCE UNIT (EAU)
945417,9/29/2017,2017-2019 IN-SERVICE CYCLE-INVESTIGATIVE ENCOUNTERS-SUPERVISOR TRAINING WITHOUT SCENARIOS
945417,9/25/2017,FTS - ANNUAL CEW RECERTIFICATION
945417,9/18/2017,"CPS INTERIOR PATROL OF HOUSING AUTHORITY BUILDINGS, PG 212-60 ROLL CALL VIDEO 1"
945417,9/18/2017,"CPS INTERIOR PATROL OF HOUSING AUTHORITY BUILDINGS, PG 212-60 ROLL CALL VIDEO 2"
945417,9/18/2017,CPS INTERIOR PATROL TRESPASS AFFIDAVIT PROGRAM (TAP) VIDEO 1
945417,9/18/2017,CPS INTERIOR PATROL TRESPASS AFFIDAVIT PROGRAM (TAP) VIDEO 2
945417,9/18/2017,CRIMINAL JUSTICE REFORM ACT ROLL CALL TRAINING PART 1
945417,9/18/2017,CRIMINAL JUSTICE REFORM ACT ROLL CALL TRAINING PART 2
945417,9/18/2017,FORCE POLICY REVISION-VIDEO-PG 221-UNIT TRAINING MAY 2016
945417,9/18/2017,PATROL- POLYCARBONATE SHIELD
945417,9/18/2017,POLICE COMMISSIONERS MESSAGE - VICTIMS OF SEXUAL ASSAULT VIDEO
945417,9/18/2017,PUBLIC CONTACT AND CONSENT TO SEARCH (RIGHT TO KNOW) - UNIT TRAINING AUGUST 2016
945417,7/27/2017,CPS INTERIOR PATROL TRESPASS AFFIDAVIT PROGRAM (TAP) VIDEO 1
945417,6/16/2017,"CPS INTERIOR PATROL OF HOUSING AUTHORITY BUILDINGS, PG 212-60 ROLL CALL VIDEO 1"
945417,6/16/2017,"CPS INTERIOR PATROL OF HOUSING AUTHORITY BUILDINGS, PG 212-60 ROLL CALL VIDEO 2"
945417,6/14/2017,COUNTER TERRORISM INITIAL PATROL RESPONSE TO AN ACTIVE SHOOTER
945417,6/7/2017,CRIMINAL JUSTICE REFORM ACT ROLL CALL TRAINING PART 2
945417,6/6/2017,CRIMINAL JUSTICE REFORM ACT ROLL CALL TRAINING PART 1
945417,5/5/2017,INTRODUCTION TO MICROSOFT EXCEL
945417,3/31/2017,AWARENESS AND RESPONSE TO BIOLOGICAL INCIDENTS
945417,2/20/2017,EQUAL EMPLOYMENT OPPORTUNITY TRANSGENDER DIVERSITY AND INCLUSION:EXECUTIVE ORDER 16
945417,2/16/2017,CRISIS INTERVENTION TEAM TRAINING
945417,12/5/2016,HATE CRIMES AND BIAS-RELATED INCIDENTS
945417,11/7/2016,X26P TRANSITION COURSE FOR CURRENT X26 END-USER TRAINING
945417,9/30/2016,2016-17 INSERVICE CYCLE-PHYSICAL TACTICS
945417,9/5/2016,PUBLIC CONTACT AND CONSENT TO SEARCH (RIGHT TO KNOW) - UNIT TRAINING AUGUST 2016
945417,7/29/2016,"HME - HOMEMADE EXPLOSIVES: AWARENESS, RECOGNITION, AND RESPONSE"
945417,6/30/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #4 DOCUMENTATION AND SUPERVISION-UNIT TRAINING JULY 2016
945417,6/21/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #3 TERRY STOPS AND REASONABLE SUSPICION-UNIT TRAINING JUNE 2016
945417,6/16/2016,FORCE POLICY REVISION-VIDEO-PG 221-UNIT TRAINING MAY 2016
945417,5/3/2016,FTS - ANNUAL CEW RECERTIFICATION
945417,5/2/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #2 COMMON LAW RIGHT OF INQUIRY-UNIT TRAINING MAY 2016
945417,3/25/2016,SERGEANTS LEADERSHIP COURSE: NEWLY PROMOTED SERGEANTS
945417,2/3/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #1 REQUEST FOR INFO-UNIT TRAINING FEB 2016
945417,12/1/2015,FORCE POLICY REVISION-PAMPHLET - PG 221 - UNIT TRAINING DECEMBER 2015
945417,11/25/2015,WINDOWS PHONE TRAINING AND DISTRIBUTION
945417,11/12/2015,PSB MARIJUANA FIELD TESTING
945417,11/9/2015,EMERGENCY VEHICLE OPERATION JULY 07 - PRESENT
945417,11/9/2015,FIELD TRAINING PROGRAM JULY 07 - PRESENT
945417,11/9/2015,PHYSICAL EDUCATION PART 1: FOUNDATIONS OF PHYSICAL FITNESS
945417,11/9/2015,PHYSICAL EDUCATION PART 2: DEFENSIVE TACTICS JULY 07 - PRESENT
945417,11/9/2015,PHYSICAL EDUCATION PART 3: AMERICAN HEART ASSOCIATION BASIC LIFE SUPPORT
945417,11/9/2015,POLICE CRISIS INTERVENTION JULY 07 - PRESENT
945417,11/9/2015,POLICE FIELD PROBLEMS JULY 07 - PRESENT
945417,11/9/2015,POLICE INVESTIGATION AND REPORTING JULY 07 - PRESENT
945417,11/9/2015,POLICING A DEMOCRACY JULY 07 - PRESENT
945417,11/9/2015,POLICING SPECIAL POPULATIONS JULY 07 - PRESENT
945417,11/9/2015,PROCEDURAL LAW JULY 07 - PRESENT
945417,11/9/2015,SUBSTANTIVE LAW JULY 07 - PRESENT
945417,11/9/2015,TERRORISM AWARENESS AND RESPONSE JULY 07 - PRESENT
945417,1/28/2015,20K TRAINING INITIATIVE - PHYSICAL TACTICS
945417,1/20/2015,20K TRAINING INITIATIVE - SMART POLICING
945417,1/12/2015,20K TRAINING INITIATIVE - FOUNDATIONS OF POLICING
945417,12/1/2014,CIMS ICS 300
945417,10/30/2014,EQUAL EMPLOYMENT OPPORTUNITY TRAINING FOR UNIFORM SUPERVISORS
945417,10/24/2014,LESS LETHAL TRAINING (X26 TASER)
945417,10/17/2014,SERGEANT BASIC LEADERSHIP COMPUTER COURSE
945417,10/15/2014,COMMAND POST OPERATIONS COURSE
945417,8/19/2014,IN-TAC TRAINING PROGRAM
945417,10/15/2013,ILERSBA - INITIAL LAW ENFORCMENT RESPONSE TO SUICIDE BOMBING ATTACKS
945417,3/2/2011,PROPERTY EVIDENCE TRACKING SYSTEM
945417,6/4/2010,COUNTERTERRORISM PERSONAL RADIATION DETECTION COURSE
945417,8/3/2009,HOSTILE SURVEILLANCE DETECTION
945417,7/30/2008,PLAIN CLOTHES TRAINING CERTIFIED BASIC PLAIN-CLOTHES COURSE
945417,5/24/2008,COBRA - COHORT TRAINING
945417,1/7/2008,12 PASSENGER VAN / UTILITY VEHICLE QUALIFICATION
945417,1/7/2008,FOUR WHEEL DRIVE TRAINING
945417,,FOUR WHEEL DRIVE TRAINING
945417,,RECRUIT 12 PASSENGER VAN / UTILITY VEHICLE QUALIFICATION
945417,,RECRUIT RMP QUALIFICATION / RMP OPERATOR QUALIFIED
974136,10/31/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
974136,10/28/2025,CLT-CRIME CONTROL STRATEGIES AND PROBLEM SOLVING
974136,10/28/2025,CLT-DOMESTIC VIOLENCE TRAINING
974136,10/28/2025,POLICING FIRST AMENDMENT ACTIVITY
974136,10/20/2025,LACTATION - EXPRESSING BREASTMILK IN THE WORKPLACE
974136,10/19/2025,CLT-CRIME CONTROL STRATEGIES AND PROBLEM SOLVING
974136,10/19/2025,SUPERVISOR RESPONSIBILITIES: SQF MODULE 11
974136,10/15/2025,SELF-DEFENSE AND GRAPPLING TACTICS TRAINING COURSE
974136,10/1/2025,CLT-DOMESTIC VIOLENCE TRAINING
974136,10/1/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
974136,10/1/2025,CLT-PROCEDURAL OPERATIONS
974136,9/29/2025,CLT-PROCEDURAL OPERATIONS
974136,9/23/2025,EXTREME RISK PROTECTION ORDER (ERPO)
974136,9/23/2025,INTRODUCTION TO THE NEW 311 RADIO CODE
974136,9/23/2025,MICROSOFT 365 COLLABORATION ESSENTIALS-TRANSITIONING FROM OFFICE 2016
974136,8/30/2025,NYPD JOUVERT AND WEST INDIAN DAY-2025
974136,8/6/2025,FTS - TASER 7 ANNUAL RECERTIFICATION
974136,7/23/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
974136,7/18/2025,PATROL TACTICS
974136,7/16/2025,CLT-BWC POLICY UPDATES
974136,7/16/2025,CLT-DOMESTIC VIOLENCE TRAINING
974136,7/16/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
974136,7/15/2025,CLT-DOMESTIC VIOLENCE TRAINING
974136,7/15/2025,CLT-ENFORCEMENT ACTIONS
974136,7/15/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
974136,7/15/2025,MULTI-FACTOR AUTHENTICATION MFA TRAINING
974136,7/10/2025,SPECIAL VICTIMS UNIT - BEST PRACTICES GUIDE TRAINING
974136,7/1/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
974136,6/29/2025,2025 EQUAL EMPLOYMENT OPPORTUNITY TRAINING - SEXUAL HARASSMENT AWARENESS AND PREVENTION
974136,6/29/2025,2025 IDENTIFYING THE IMPAIRED DRIVER REFRESHER
974136,6/29/2025,CELL BLOCK FIRESHIELD EV BLANKETS
974136,6/29/2025,INFORMATION SECURITY AWARENESS TRAINING 2024
974136,6/29/2025,KEVIN AND AVONTE SAFE HOME PROGRAM
974136,6/29/2025,NOTIFICATION OF ALLEGATIONS AND EMPLOYEE RIGHTS
974136,6/29/2025,RIGHT TO KNOW ACT SQF MODULE 9
974136,6/29/2025,SQF REVIEW AND DOCUMENTATION: SQF MODULE 10
974136,6/29/2025,VEHICLE PURSUITS
974136,6/26/2025,2025 BWC PROFICIENCY TRAINING
974136,6/26/2025,EAU 2025 POLICE COMMISSIONER JESSICA S. TISCH
974136,6/25/2025,ACTIVE SHOOTER - SCHOOL RESPONSE PROTOCOL
974136,11/26/2024,BEHAVIORAL HEALTH EMERGENCY ASSISTANCE RESPONSE DIVISION B-HEARD
974136,11/15/2024,DRIVING WHILE INTOXICATED AWARENESS VIDEO MODULE 1
974136,11/15/2024,FAMILY BUILDING
974136,11/15/2024,LEAVING THE SCENE COLLISIONS INVESTIGATIVE BEST PRACTICES
974136,11/15/2024,NORTHWELL DIRECT FINEST CARE PROGRAM FOR UMOS
974136,9/18/2024,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
974136,9/11/2024,CLT-PROCEDURAL OPERATIONS
974136,8/29/2024,RACIAL PROFILING AND BIASED BASED POLICING: SQF MODULE 8
974136,8/27/2024,UNMANNED AIRCRAFT SYSTEMS VISUAL OBSERVER
974136,8/26/2024,RAPE IS RAPE
974136,8/22/2024,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
974136,8/12/2024,CLT-DOMESTIC VIOLENCE TRAINING
974136,7/28/2024,CLT-DOCUMENTATION AND FORMS
974136,7/28/2024,CLT-DOMESTIC VIOLENCE TRAINING
974136,7/27/2024,APX NEXT PORTABLE AND RADIO DISCIPLINE TRAINING VIDEO
974136,7/22/2024,MARIJUANA BURNING ENFORCEMENT POLICY
974136,7/22/2024,MARIJUANA POLICY UPDATE
974136,7/22/2024,MENTAL HEALTH INVOLUNTARY REMOVALS MHL 9.41 AND MHL 9.58
974136,7/22/2024,NYC RIGHT TO KNOW ACT LEGISLATION - PART 2
974136,7/22/2024,NYC RIGHT TO KNOW ACT LEGISLATION – PART 1
974136,7/22/2024,RESPONDING TO PEOPLE IN CRISIS - MODULES 2 AND 3: ACTIVE LISTENING PARTS 1 AND 2
974136,7/22/2024,RESPONDING TO PEOPLE IN CRISIS-INTRODUCTION TO CIT VIDEO SERIES
974136,7/22/2024,TRANSIT BUREAU - SAFETY CONSIDERATIONS FOR PATROLLING THE NYC SUBWAY SYSTEM
974136,7/22/2024,TRANSIT BUREAU - SAFETY CONSIDERATIONS FOR PATROLLING THE NYC SUBWAY SYSTEM - PART 2
974136,7/22/2024,TRANSIT BUREAU - TIMELY RESUMPTION OF SERVICE IN NYC TRANSIT
974136,6/27/2024,ACCURATE COMPLAINT REPORT CLASSIFICATION
974136,6/27/2024,"AXON BODY-WORN CAMERA TRAINING - CAMERA OPERATION, AXON VIEW AND EVIDENCE.COM (REQUIRED FOR LE4 COMM"
974136,6/27/2024,CJB - OVERVIEW OF THE NEW DISCOVERY LAWS
974136,6/27/2024,CRITICAL DECISION MAKING MODEL
974136,6/27/2024,LEVEL 1 AND LEVEL 2 INVESTIGATIVE ENCOUNTERS
974136,6/27/2024,RAISE THE AGE
974136,6/27/2024,TACTICS WHEN ENGAGING INDIVIDUALS IN A MENTAL HEALTH CRISIS
