taxid,date,name
967019,6/9/2024,MERITORIOUS POLICE DUTY
967019,5/17/2024,MERITORIOUS POLICE DUTY
967019,5/17/2024,MERITORIOUS POLICE DUTY
967019,5/8/2024,MERITORIOUS POLICE DUTY
967019,2/10/2024,MERITORIOUS POLICE DUTY
967019,11/24/2023,MERITORIOUS POLICE DUTY
967019,10/3/2023,MERITORIOUS POLICE DUTY
967019,8/18/2023,MERITORIOUS POLICE DUTY
967019,8/17/2023,MERITORIOUS POLICE DUTY
967019,6/17/2023,EXCELLENT POLICE DUTY
967019,6/4/2023,EXCELLENT POLICE DUTY
967019,11/18/2022,EXCELLENT POLICE DUTY
967019,3/23/2022,EXCELLENT POLICE DUTY
967019,7/4/2021,MERITORIOUS POLICE DUTY
944467,8/4/2021,EXCELLENT POLICE DUTY
944467,4/29/2020,EXCELLENT POLICE DUTY
944467,9/5/2017,MERITORIOUS POLICE DUTY
944467,4/25/2015,MERITORIOUS POLICE DUTY
944467,4/16/2015,MERITORIOUS POLICE DUTY
944467,4/4/2015,MERITORIOUS POLICE DUTY
944467,1/20/2015,MERITORIOUS POLICE DUTY
944467,10/23/2014,MERITORIOUS POLICE DUTY
944467,4/17/2014,MERITORIOUS POLICE DUTY
944467,4/15/2014,MERITORIOUS POLICE DUTY
944467,4/1/2014,MERITORIOUS POLICE DUTY
943108,10/15/2019,EXCELLENT POLICE DUTY
943108,3/8/2016,EXCELLENT POLICE DUTY
943108,10/14/2015,MERITORIOUS POLICE DUTY
943108,10/14/2015,MERITORIOUS POLICE DUTY
943108,10/7/2015,EXCELLENT POLICE DUTY
943108,11/19/2014,EXCELLENT POLICE DUTY
943108,11/12/2014,MERITORIOUS POLICE DUTY
943108,10/28/2014,EXCELLENT POLICE DUTY
943108,3/5/2012,EXCELLENT POLICE DUTY
943108,10/4/2011,EXCELLENT POLICE DUTY
954672,1/24/2022,EXCELLENT POLICE DUTY
950243,7/29/2017,EXCELLENT POLICE DUTY
950244,12/13/2023,EXCELLENT POLICE DUTY
950244,5/10/2023,MERITORIOUS POLICE DUTY
950244,2/21/2023,MERITORIOUS POLICE DUTY
950244,11/17/2022,EXCELLENT POLICE DUTY
950244,12/17/2021,EXCELLENT POLICE DUTY
950244,9/23/2021,MERITORIOUS POLICE DUTY
950244,9/10/2021,EXCELLENT POLICE DUTY
950244,2/18/2021,EXCELLENT POLICE DUTY
950244,10/2/2020,EXCELLENT POLICE DUTY
950244,3/25/2020,EXCELLENT POLICE DUTY
950244,12/18/2019,EXCELLENT POLICE DUTY
950244,10/30/2019,EXCELLENT POLICE DUTY
950244,1/30/2019,EXCELLENT POLICE DUTY
950244,3/1/2017,EXCELLENT POLICE DUTY
950244,11/1/2016,EXCELLENT POLICE DUTY
950244,10/12/2016,MERITORIOUS POLICE DUTY
950244,10/12/2016,MERITORIOUS POLICE DUTY
950244,5/11/2016,EXCELLENT POLICE DUTY
950244,5/11/2016,MERITORIOUS POLICE DUTY
950244,3/20/2015,EXCELLENT POLICE DUTY
950244,2/18/2015,EXCELLENT POLICE DUTY
950244,11/23/2014,EXCELLENT POLICE DUTY
950244,4/18/2014,EXCELLENT POLICE DUTY
950244,6/28/2012,MERITORIOUS POLICE DUTY
950244,3/12/2012,MERITORIOUS POLICE DUTY
950244,1/9/2012,MERITORIOUS POLICE DUTY
938274,4/4/2017,EXCELLENT POLICE DUTY
938274,1/14/2017,MERITORIOUS POLICE DUTY
938274,8/24/2015,EXCELLENT POLICE DUTY
938274,1/11/2015,EXCELLENT POLICE DUTY
938274,10/29/2012,EXCELLENT POLICE DUTY
960396,6/14/2024,EXCELLENT POLICE DUTY
960396,5/16/2024,MERITORIOUS POLICE DUTY
960396,7/4/2023,EXCELLENT POLICE DUTY
960396,6/29/2023,EXCELLENT POLICE DUTY
960396,8/14/2022,MERITORIOUS POLICE DUTY
960396,7/25/2021,EXCELLENT POLICE DUTY
960396,7/5/2021,MERITORIOUS POLICE DUTY
960396,6/29/2021,EXCELLENT POLICE DUTY
960396,1/13/2021,EXCELLENT POLICE DUTY
960396,1/5/2021,EXCELLENT POLICE DUTY
960396,11/21/2020,EXCELLENT POLICE DUTY
960396,10/22/2020,MERITORIOUS POLICE DUTY
960396,10/7/2019,EXCELLENT POLICE DUTY
960396,8/21/2019,EXCELLENT POLICE DUTY
960396,7/14/2018,EXCELLENT POLICE DUTY
960396,6/27/2018,EXCELLENT POLICE DUTY
960396,4/1/2018,EXCELLENT POLICE DUTY
960396,10/19/2016,EXCELLENT POLICE DUTY
960396,10/19/2016,EXCELLENT POLICE DUTY
944468,4/1/2017,EXCELLENT POLICE DUTY
934692,7/2/2021,MERITORIOUS POLICE DUTY
934692,12/16/2012,MERITORIOUS POLICE DUTY
934692,8/7/2012,EXCELLENT POLICE DUTY
934692,3/13/2012,MERITORIOUS POLICE DUTY
934692,2/24/2010,EXCELLENT POLICE DUTY
934692,1/1/2009,EXCELLENT POLICE DUTY
960397,8/8/2024,EXCELLENT POLICE DUTY
960397,11/9/2023,EXCELLENT POLICE DUTY
960397,10/7/2023,EXCELLENT POLICE DUTY
960397,9/15/2023,EXCELLENT POLICE DUTY
960397,9/1/2023,EXCELLENT POLICE DUTY
960397,3/23/2023,EXCELLENT POLICE DUTY
960397,1/27/2023,EXCELLENT POLICE DUTY
960397,1/19/2023,EXCELLENT POLICE DUTY
960397,11/2/2022,MERITORIOUS POLICE DUTY
960397,10/12/2022,MERITORIOUS POLICE DUTY
960397,5/1/2022,MERITORIOUS POLICE DUTY
