taxid,date,name
938776,7/29/2019,2019 DETECTIVE BUREAU INTAC
938776,5/23/2019,CPS FAIR AND IMPARTIAL POLICING - ALL POS AND DETS
938776,4/28/2019,LEGAL BUREAU - PERJURY TRAINING MODULE
938776,2/27/2019,EQUAL EMPLOYMENT OPPORTUNITYTRAINING - SEXUAL HARASSMENT AWARENESS AND PREVENTION
938776,2/27/2019,MARIJUANA BURNING ENFORCEMENT POLICY
938776,11/19/2018,DETECTIVE BUREAU 2018 INTAC TACTICAL VILLAGE
938776,9/5/2018,RAISE THE AGE
938776,8/28/2018,DETECTIVE BUREAU RETRIEVING BODY WORN CAMERA DATA
938776,5/29/2018,COMMUNICATIONS- THE PROPER USAGE OF THE IDA RADIO CODES
938776,4/12/2018,DETECTIVE BUREAU 2018 INTAC TACTICAL VILLAGE
938776,3/29/2018,LEGAL BUREAU PERFORMANCE METRICS - PROHIBITED CONDUCT
938776,12/13/2017,COLLABORATIVE POLICING- ACCESSING TELEPHONIC INTERPRETERS VIA LANGUAGE LINE
938776,12/13/2017,POLICE COMMISSIONERS MESSAGE - VICTIMS OF SEXUAL ASSAULT VIDEO
938776,11/15/2017,TACTICAL AWARENESS-SMARTPHONE SAFETY
938776,10/24/2017,NARCAN NASAL SPRAY TRAINING
938776,9/18/2017,PERSONNEL BUREAU NYPD EMPLOYEE ASSISTANCE UNIT (EAU)
938776,2/15/2017,FUNDAMENTALS OF AUTO THEFT INVESTIGATION
938776,12/6/2016,DETECTIVE BUREAU PROFESSIONAL DEVELOPMENT SEMINAR
938776,12/6/2016,FLYING WHILE ARMED
938776,9/28/2016,FORCE POLICY REVISION-VIDEO-PG 221-UNIT TRAINING MAY 2016
938776,9/28/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #1 REQUEST FOR INFO-UNIT TRAINING FEB 2016
938776,9/28/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #2 COMMON LAW RIGHT OF INQUIRY-UNIT TRAINING MAY 2016
938776,9/28/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #3 TERRY STOPS AND REASONABLE SUSPICION-UNIT TRAINING JUNE 2016
938776,9/28/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #4 DOCUMENTATION AND SUPERVISION-UNIT TRAINING JULY 2016
938776,9/28/2016,PUBLIC CONTACT AND CONSENT TO SEARCH (RIGHT TO KNOW) - UNIT TRAINING AUGUST 2016
938776,5/9/2016,20K TRAINING INITIATIVE - PHYSICAL TACTICS
938776,3/3/2016,DETECTIVE BUREAU PROFESSIONAL DEVELOPMENT SEMINAR
938776,3/3/2016,FORCE POLICY REVISION-PAMPHLET - PG 221 - UNIT TRAINING DECEMBER 2015
938776,1/27/2016,WINDOWS PHONE TRAINING AND DISTRIBUTION
938776,11/9/2015,EMERGENCY VEHICLE OPERATION JULY 03 - JUNE 07
938776,11/9/2015,FIELD TRAINING PROGRAM JULY 03 - JUNE 07
938776,11/9/2015,PHYSICAL EDUCATION PART 1: FOUNDATIONS OF PHYSICAL FITNESS
938776,11/9/2015,PHYSICAL EDUCATION PART 2: DEFENSIVE TACTICS
938776,11/9/2015,PHYSICAL EDUCATION PART 3: AMERICAN HEART ASSOCIATION BASIC LIFE SUPPORT
938776,11/9/2015,POLICE CRISIS INTERVENTION JULY 03 - JUNE 07
938776,11/9/2015,POLICE FIELD PROBLEMS JULY 03 - JUNE 07
938776,11/9/2015,POLICE INVESTIGATION AND REPORTING JULY 03 - JUNE 07
938776,11/9/2015,POLICING A DEMOCRACY JULY 03 - JUNE 07
938776,11/9/2015,POLICING SPECIAL POPULATIONS JULY 03 - JUNE 07
938776,11/9/2015,PROCEDURAL LAW JULY 03 - JUNE 07
938776,11/9/2015,SUBSTANTIVE LAW JULY 03 - JUNE 07
938776,11/9/2015,TERRORISM AWARENESS AND RESPONSE JULY 03 - JUNE 07
938776,11/4/2014,DOMAIN AWARENESS SYSTEM
938776,10/30/2013,UF 250 - OPERATION IMPACT REFRESHER CERTIFIED
938776,10/24/2013,CABARET/CLUB ENFORCEMENT TRAINING
938776,8/8/2013,PSB MARIJUANA FIELD TESTING
938776,4/24/2013,DISORDER CONTROL TRAINING
938776,2/7/2013,STATIONARY (STEP-OUT) RADAR (NON-HIGHWAY)
938776,1/31/2013,TINT-METER OPERATION TINTED WINDOW VIOLATIONS
938776,12/4/2012,FUNDAMENTALS OF AUTO THEFT INVESTIGATION
938776,6/7/2012,DISORDER CONTROL TRAINING
938776,11/28/2011,PROPERTY EVIDENCE TRACKING SYSTEM
938776,5/14/2010,STREET NARCOTICS ENFORCEMENT UNIT SNEU
938776,5/13/2010,STREET NARCOTICS ENFORCEMENT UNIT SNEU
938776,5/12/2010,STREET NARCOTICS ENFORCEMENT UNIT SNEU
938776,1/29/2008,PLAIN CLOTHES TRAINING CERTIFIED BASIC PLAIN-CLOTHES COURSE
938776,2/14/2006,COBRA - COHORT TRAINING
938776,7/11/2005,12 PASSENGER VAN / UTILITY VEHICLE QUALIFICATION
938776,7/11/2005,FOUR WHEEL DRIVE TRAINING
938776,7/11/2005,THREE WHEEL SCOOTER CERTIFIED
938776,,COLLISION REFRESHER (2 DAY)
938776,,COLLISION RETRAINING
938776,,FOUR WHEEL DRIVE TRAINING
938776,,RECRUIT 12 PASSENGER VAN / UTILITY VEHICLE QUALIFICATION
938776,,RECRUIT RMP QUALIFICATION / RMP OPERATOR QUALIFIED
938776,,TWO WHEEL SCOOTER (WITH TACTICS) CERTIFIED
951875,10/31/2025,CLT-DOCUMENTATION AND FORMS
951875,10/31/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/31/2025,EMERGENCY PHRASES IN AMERICAN SIGN LANGUAGE
951875,10/31/2025,TRAINING BUREAU - ACCREDITATION FAMILIARIZATION TRAINING
951875,10/31/2025,VEHICLE PURSUITS VIDEO
951875,10/30/2025,POLICING FIRST AMENDMENT ACTIVITY
951875,10/29/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/29/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,10/29/2025,CLT-SEARCHING PRISONERS MODULE 1
951875,10/29/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,10/29/2025,"CLT-UNIFORMS, PERSONAL APPEARANCE AND EQUIPMENT"
951875,10/28/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/28/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,10/28/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,10/24/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/24/2025,CLT-LEGAL ISSUES
951875,10/24/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,10/22/2025,"AXON BODY-WORN CAMERA TRAINING - CAMERA OPERATION, AXON VIEW AND EVIDENCE.COM (REQUIRED FOR LE4 COMM"
951875,10/22/2025,CLT-DOCUMENTATION AND FORMS
951875,10/22/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/22/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,10/22/2025,COVID-19: PREPAREDNESS YOUR FAMILY AND HOME
951875,10/17/2025,CLT-DOCUMENTATION AND FORMS
951875,10/17/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/17/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,10/16/2025,CLT-DOCUMENTATION AND FORMS
951875,10/16/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/15/2025,CLT-DOCUMENTATION AND FORMS
951875,10/15/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/15/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,10/14/2025,CLT-DOCUMENTATION AND FORMS
951875,10/14/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/11/2025,CLT-COUNTERTERRORISM AND INTELLIGENCE
951875,10/11/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/11/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,10/11/2025,CLT-PROPERTY
951875,10/9/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/9/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,10/9/2025,CLT-PROPERTY
951875,10/8/2025,CLT-COUNTERTERRORISM AND INTELLIGENCE
951875,10/8/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,10/8/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,10/8/2025,SUPERVISOR RESPONSIBILITIES: SQF MODULE 11
951875,9/30/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/30/2025,CLT-PROCEDURAL OPERATIONS
951875,9/26/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/26/2025,CLT-LEGAL ISSUES
951875,9/26/2025,CLT-PROCEDURAL OPERATIONS
951875,9/25/2025,CLT-DOCUMENTATION AND FORMS
951875,9/25/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/25/2025,CLT-PROCEDURAL OPERATIONS
951875,9/25/2025,EXTREME RISK PROTECTION ORDER (ERPO)
951875,9/25/2025,MICROSOFT 365 COLLABORATION ESSENTIALS-TRANSITIONING FROM OFFICE 2016
951875,9/23/2025,CLT-DOCUMENTATION AND FORMS
951875,9/23/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/23/2025,CLT-PROCEDURAL OPERATIONS
951875,9/19/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/19/2025,CLT-LEGAL ISSUES
951875,9/18/2025,CLT-DOCUMENTATION AND FORMS
951875,9/18/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/18/2025,CLT-LEGAL ISSUES
951875,9/15/2025,CLT-DOCUMENTATION AND FORMS
951875,9/15/2025,CLT-LEGAL ISSUES
951875,9/15/2025,INTRODUCTION TO THE NEW 311 RADIO CODE
951875,9/13/2025,CLT-DOCUMENTATION AND FORMS
951875,9/13/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/13/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,9/12/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/12/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,9/11/2025,CLT-DOCUMENTATION AND FORMS
951875,9/11/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/11/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,9/10/2025,CLT-DOCUMENTATION AND FORMS
951875,9/10/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/9/2025,CLT-BWC POLICY UPDATES
951875,9/9/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/9/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,9/4/2025,CLT-DOCUMENTATION AND FORMS
951875,9/4/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/4/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,9/3/2025,CLT-DOCUMENTATION AND FORMS
951875,9/3/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,9/2/2025,CLT-DOCUMENTATION AND FORMS
951875,9/2/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,8/30/2025,CLT-DOCUMENTATION AND FORMS
951875,8/30/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,8/30/2025,CLT-PROCEDURAL OPERATIONS
951875,8/27/2025,CLT-DOCUMENTATION AND FORMS
951875,8/27/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,8/27/2025,CLT-PROCEDURAL OPERATIONS
951875,8/26/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,8/26/2025,CLT-PROCEDURAL OPERATIONS
951875,8/23/2025,CLT-BWC POLICY UPDATES
951875,8/23/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,8/23/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,8/22/2025,CLT-BWC POLICY UPDATES
951875,8/22/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,8/22/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,8/21/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,8/21/2025,CLT-LEGAL ISSUES
951875,8/21/2025,NYPD JOUVERT AND WEST INDIAN DAY-2025
951875,8/20/2025,CLT-BWC POLICY UPDATES
951875,8/20/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,8/20/2025,CLT-LEGAL ISSUES
951875,8/20/2025,CLT-PROCEDURAL OPERATIONS
951875,8/13/2025,CLT-PROCEDURAL OPERATIONS
951875,8/13/2025,CLT-PROPERTY
951875,8/12/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,8/12/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,8/7/2025,BLASTT – BASIC LIFE SUPPORT AND TRAUMA TREATMENT
951875,8/5/2025,CLT - OATH VS. CRIMINAL COURT SUMMONS ROLL CALL TRAINING
951875,8/5/2025,CLT-DOCUMENTATION AND FORMS
951875,8/5/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,8/1/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,8/1/2025,CLT-LEGAL ISSUES
951875,7/31/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/31/2025,CLT-PROCEDURAL OPERATIONS
951875,7/29/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/29/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,7/25/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/25/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,7/23/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/23/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,7/22/2025,CLT-DOCUMENTATION AND FORMS
951875,7/22/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/22/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,7/17/2025,CLT-DOCUMENTATION AND FORMS
951875,7/17/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/17/2025,CLT-ENFORCEMENT ACTIONS
951875,7/15/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/15/2025,CLT-PROPERTY
951875,7/15/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,7/15/2025,PATROL TACTICS
951875,7/12/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,7/12/2025,SPECIAL VICTIMS UNIT - BEST PRACTICES GUIDE TRAINING
951875,7/11/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/11/2025,CLT-ENFORCEMENT ACTIONS
951875,7/10/2025,CLT-DOCUMENTATION AND FORMS
951875,7/10/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/8/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/8/2025,CLT-ENFORCEMENT ACTIONS
951875,7/5/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/5/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,7/5/2025,CLT-PROCEDURAL OPERATIONS
951875,7/2/2025,2-DAY LAW ENFORCEMENT ACTIVE SHOOTER EMERGENCY RESPONSE (PER-384)
951875,7/2/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/2/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,7/1/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,7/1/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
951875,6/27/2025,CLT-DOMESTIC VIOLENCE TRAINING
951875,6/27/2025,CLT-PROCEDURAL OPERATIONS
951875,6/25/2025,CLT-BWC POLICY UPDATES
951875,6/25/2025,CLT-DOCUMENTATION AND FORMS
951875,6/25/2025,CLT-PROCEDURAL OPERATIONS
951875,6/25/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
951875,6/24/2025,CLT-DOCUMENTATION AND FORMS
951875,6/24/2025,CLT-PROCEDURAL OPERATIONS
951875,6/18/2025,CLT-JOINT TACTICAL TRAINING - MODULE 1
