taxid,date,name
979077,1/25/2025,CLT-DOCUMENTATION AND FORMS
979077,1/25/2025,CLT-PATROL TACTICS ROLLCALL TRAINING VIDEO SERIES
979077,1/23/2025,"CLT - VEHICLE STOP, OPTIMAL OFFICER POSITIONING"
979077,1/22/2025,CLT-DOMESTIC VIOLENCE TRAINING
979077,1/10/2025,CLT-DOMESTIC VIOLENCE TRAINING
979077,1/10/2025,CLT-LEGAL ISSUES
979077,1/9/2025,FTS - TASER 7 ANNUAL RECERTIFICATION
979077,1/8/2025,CLT-DOMESTIC VIOLENCE TRAINING
979077,12/12/2024,CLT-DOMESTIC VIOLENCE TRAINING
979077,12/12/2024,CLT-PROCEDURAL OPERATIONS
979077,12/12/2024,NOTIFICATION OF ALLEGATIONS AND EMPLOYEE RIGHTS
979077,12/7/2024,CLT-DOMESTIC VIOLENCE TRAINING
979077,12/7/2024,CLT-PROCEDURAL OPERATIONS
979077,12/4/2024,BEHAVIORAL HEALTH EMERGENCY ASSISTANCE RESPONSE DIVISION B-HEARD
979077,11/28/2024,CLT-DOMESTIC VIOLENCE TRAINING
979077,11/28/2024,CLT-PROCEDURAL OPERATIONS
979077,11/23/2024,CLT-DOMESTIC VIOLENCE TRAINING
979077,11/23/2024,CLT-LEGAL ISSUES
979077,11/23/2024,DRIVING WHILE INTOXICATED AWARENESS VIDEO MODULE 1
979077,11/23/2024,VEHICLE MOUNTED VIDEO SYSTEM
979077,11/13/2024,LEAVING THE SCENE COLLISIONS INVESTIGATIVE BEST PRACTICES
979077,11/7/2024,CLT-PROCEDURAL OPERATIONS
979077,11/5/2024,CLT-DOMESTIC VIOLENCE TRAINING
979077,11/4/2024,CLT-PROCEDURAL OPERATIONS
979077,10/25/2024,RTS ACADEMIC - AUTO-RELATED PROCEDURES AND CRIMES PART 1
979077,10/25/2024,RTS ACADEMIC - AUTO-RELATED PROCEDURES AND CRIMES PART 2
979077,10/25/2024,RTS ACADEMIC - MAINTAINING PUBLIC ORDER
979077,10/25/2024,RTS ACADEMIC - SUMMONSES
979077,10/25/2024,RTS ACADEMIC - TRANSIT OPERATIONS
979077,10/18/2024,POLICE ACADEMY RECRUIT 3RD TRIMESTER EXAM (2023 AND AFTER)
979077,10/18/2024,RTS ACADEMIC - CIVIL DISORDER OFFENSES
979077,10/18/2024,RTS ACADEMIC - CUSTODIAL OFFENSES
979077,10/18/2024,RTS ACADEMIC - DRUG OFFENSES
979077,10/18/2024,RTS ACADEMIC - INTEGRITY CRIMES AND CIVIL LIABILITIES
979077,10/18/2024,RTS ACADEMIC - INTERROGATION AND IDENTIFICATION
979077,10/18/2024,RTS ACADEMIC - WEAPONS OFFENSES
979077,10/16/2024,HIGHWAY DRUG IMPAIRED DRIVING COURSE
979077,10/16/2024,HIGHWAY PRELIMINARY BREATH TEST INSTRUMENT TRAINING - PBT
979077,10/15/2024,2024 VEHICLE SEIZURE FORM REFRESHER
979077,10/15/2024,ARRESTS - RELIGIOUS HEAD COVERING GUIDELINES (PG 208-83)
979077,10/15/2024,BODY-WORN CAMERA REVIEW PART ONE
979077,10/15/2024,BODY-WORN CAMERA REVIEW PART TWO
979077,10/15/2024,DRIVE SMART 2024
979077,10/15/2024,EMPLOYEE ASSISTANCE UNIT (E.A.U.) IS HERE FOR YOU- 2024
979077,10/15/2024,HOUSING BUREAU INTERIOR PATROL TACTICS
979077,10/15/2024,IDENTIFYING THE IMPAIRED DRIVER
979077,10/15/2024,LGBTQIA PLUS - DIVERSITY AND INCLUSION
979077,10/15/2024,LOCAL LAW 45 OF 2021-TRAFFIC ENCOUNTERS
979077,10/15/2024,OPIOID DANGERS- FENTANYL AND CARFENTANIL
979077,10/14/2024,ACCURATE COMPLAINT REPORT CLASSIFICATION
979077,10/14/2024,APX NEXT PORTABLE AND RADIO DISCIPLINE TRAINING VIDEO
979077,10/14/2024,ASSISTING SURVIVORS OF SEXUAL BASED VIOLENCE WITH ACCESS TO RESOURCES
979077,10/14/2024,BATON
979077,10/14/2024,CAR STOP TACTICS FOR PATROL OFFICERS - MODULE 4: THE HIGH-RISK STOP
