taxid,date,name
953271,5/26/2018,MERITORIOUS POLICE DUTY
953271,3/7/2018,EXCELLENT POLICE DUTY
953271,6/13/2017,MERITORIOUS POLICE DUTY
953271,2/24/2017,MERITORIOUS POLICE DUTY
953271,1/24/2017,MERITORIOUS POLICE DUTY
965425,2/19/2022,EXCELLENT POLICE DUTY
965425,11/9/2020,EXCELLENT POLICE DUTY
965425,11/5/2020,EXCELLENT POLICE DUTY
971620,11/29/2022,EXCELLENT POLICE DUTY
968718,12/29/2024,EXCELLENT POLICE DUTY
968718,5/25/2024,EXCELLENT POLICE DUTY
968718,6/6/2020,MERITORIOUS POLICE DUTY
968718,4/26/2020,EXCELLENT POLICE DUTY
937309,10/9/2005,EXCELLENT POLICE DUTY
955342,10/14/2022,EXCELLENT POLICE DUTY
955342,10/9/2017,EXCELLENT POLICE DUTY
955342,3/25/2016,MERITORIOUS POLICE DUTY
955342,11/5/2015,EXCELLENT POLICE DUTY
955342,10/31/2015,MERITORIOUS POLICE DUTY
955342,9/14/2015,EXCELLENT POLICE DUTY
967653,8/3/2023,EXCELLENT POLICE DUTY
967653,8/3/2023,EXCELLENT POLICE DUTY
967653,3/29/2023,EXCELLENT POLICE DUTY
967653,8/2/2022,MERITORIOUS POLICE DUTY
967653,5/4/2022,EXCELLENT POLICE DUTY
967653,6/2/2020,MERITORIOUS POLICE DUTY
956181,5/4/2020,EXCELLENT POLICE DUTY
968719,10/22/2023,EXCELLENT POLICE DUTY
968719,6/9/2023,EXCELLENT POLICE DUTY
968719,11/25/2022,EXCELLENT POLICE DUTY
968719,4/10/2022,EXCELLENT POLICE DUTY
970099,7/18/2023,EXCELLENT POLICE DUTY
970099,5/24/2023,EXCELLENT POLICE DUTY
970099,3/29/2023,EXCELLENT POLICE DUTY
970099,2/23/2023,MERITORIOUS POLICE DUTY
970099,1/27/2023,EXCELLENT POLICE DUTY
970099,8/14/2022,EXCELLENT POLICE DUTY
970099,8/3/2022,EXCELLENT POLICE DUTY
