taxid,date,name
946947,7/8/2020,MERITORIOUS POLICE DUTY
938182,11/1/2008,EXCELLENT POLICE DUTY
953733,10/24/2024,EXCELLENT POLICE DUTY
953733,8/25/2023,MERITORIOUS POLICE DUTY
953733,6/7/2023,MERITORIOUS POLICE DUTY
953733,3/31/2023,EXCELLENT POLICE DUTY
953733,1/21/2023,MERITORIOUS POLICE DUTY
953733,11/22/2022,EXCELLENT POLICE DUTY
953733,10/20/2021,MERITORIOUS POLICE DUTY
953733,4/9/2021,EXCELLENT POLICE DUTY
953733,9/12/2019,EXCELLENT POLICE DUTY
953733,11/1/2018,COMMENDATION
971361,8/30/2022,EXCELLENT POLICE DUTY
973985,5/5/2023,EXCELLENT POLICE DUTY
973985,4/19/2023,EXCELLENT POLICE DUTY
948755,9/25/2021,EXCELLENT POLICE DUTY
954610,6/19/2024,EXCELLENT POLICE DUTY
954610,9/28/2023,EXCELLENT POLICE DUTY
954610,6/9/2023,EXCELLENT POLICE DUTY
954610,4/21/2023,EXCELLENT POLICE DUTY
954610,3/4/2023,EXCELLENT POLICE DUTY
954610,2/14/2023,MERITORIOUS POLICE DUTY
954610,4/15/2022,EXCELLENT POLICE DUTY
954610,2/15/2022,EXCELLENT POLICE DUTY
954610,1/25/2022,EXCELLENT POLICE DUTY
954610,9/22/2021,EXCELLENT POLICE DUTY
954610,9/8/2021,EXCELLENT POLICE DUTY
954610,8/25/2021,EXCELLENT POLICE DUTY
954610,2/3/2021,EXCELLENT POLICE DUTY
954610,11/15/2020,MERITORIOUS POLICE DUTY
954610,9/25/2020,EXCELLENT POLICE DUTY
954610,8/6/2020,EXCELLENT POLICE DUTY
954610,5/26/2020,EXCELLENT POLICE DUTY
954610,1/7/2020,EXCELLENT POLICE DUTY
954610,10/1/2019,EXCELLENT POLICE DUTY
954610,5/22/2019,MERITORIOUS POLICE DUTY
954610,3/11/2019,EXCELLENT POLICE DUTY
954610,1/28/2019,EXCELLENT POLICE DUTY
954610,1/3/2019,EXCELLENT POLICE DUTY
954610,12/27/2018,EXCELLENT POLICE DUTY
954610,11/7/2018,MERITORIOUS POLICE DUTY
954610,8/31/2017,EXCELLENT POLICE DUTY
954610,7/16/2017,EXCELLENT POLICE DUTY
954610,5/30/2017,MERITORIOUS POLICE DUTY
954610,3/23/2017,EXCELLENT POLICE DUTY
954610,3/6/2017,EXCELLENT POLICE DUTY
954610,2/19/2017,EXCELLENT POLICE DUTY
954610,1/7/2017,EXCELLENT POLICE DUTY
954610,9/30/2016,EXCELLENT POLICE DUTY
954610,9/2/2016,EXCELLENT POLICE DUTY
954610,8/25/2016,MERITORIOUS POLICE DUTY
954610,7/12/2016,EXCELLENT POLICE DUTY
954610,7/8/2016,EXCELLENT POLICE DUTY
954610,3/25/2016,MERITORIOUS POLICE DUTY
954610,6/30/2015,EXCELLENT POLICE DUTY
954610,6/27/2014,EXCELLENT POLICE DUTY
920104,6/19/2021,EXCELLENT POLICE DUTY
920104,8/28/2017,MERITORIOUS POLICE DUTY
920104,8/27/2017,MERITORIOUS POLICE DUTY
920104,7/28/2016,MERITORIOUS POLICE DUTY
920104,9/7/2014,MERITORIOUS POLICE DUTY
920104,10/12/2013,MERITORIOUS POLICE DUTY
920104,10/30/2012,MERITORIOUS POLICE DUTY
920104,10/22/2011,EXCELLENT POLICE DUTY
920104,4/12/2010,MERITORIOUS POLICE DUTY
964973,9/7/2020,MERITORIOUS POLICE DUTY
964973,8/20/2019,EXCELLENT POLICE DUTY
938186,11/4/2021,EXCELLENT POLICE DUTY
951593,4/2/2019,EXCELLENT POLICE DUTY
951593,9/22/2015,MERITORIOUS POLICE DUTY
970443,8/17/2024,MERITORIOUS POLICE DUTY
970443,9/25/2023,EXCELLENT POLICE DUTY
970443,5/25/2023,MERITORIOUS POLICE DUTY
970443,5/23/2023,EXCELLENT POLICE DUTY
970443,4/11/2023,EXCELLENT POLICE DUTY
970443,9/30/2021,MERITORIOUS POLICE DUTY
952550,4/11/2015,MERITORIOUS POLICE DUTY
952550,12/24/2013,EXCELLENT POLICE DUTY
952550,11/3/2013,MERITORIOUS POLICE DUTY
952550,7/8/2013,EXCELLENT POLICE DUTY
954611,5/6/2023,EXCELLENT POLICE DUTY
954611,4/18/2017,EXCELLENT POLICE DUTY
950168,3/27/2024,EXCELLENT POLICE DUTY
950168,3/14/2024,EXCELLENT POLICE DUTY
950168,6/15/2023,EXCELLENT POLICE DUTY
950168,8/13/2020,EXCELLENT POLICE DUTY
950168,5/21/2020,EXCELLENT POLICE DUTY
950168,5/13/2020,EXCELLENT POLICE DUTY
950168,3/1/2020,EXCELLENT POLICE DUTY
950168,1/22/2020,EXCELLENT POLICE DUTY
950168,9/29/2018,MERITORIOUS POLICE DUTY
950168,9/4/2018,MERITORIOUS POLICE DUTY
950168,7/19/2018,MERITORIOUS POLICE DUTY
950168,7/14/2018,MERITORIOUS POLICE DUTY
950168,5/7/2018,MERITORIOUS POLICE DUTY
950168,4/20/2018,MERITORIOUS POLICE DUTY
950168,8/10/2017,EXCELLENT POLICE DUTY
950168,4/26/2017,MERITORIOUS POLICE DUTY
950168,3/15/2017,EXCELLENT POLICE DUTY
950168,1/20/2017,MERITORIOUS POLICE DUTY
950168,9/6/2016,EXCELLENT POLICE DUTY
950168,3/16/2015,EXCELLENT POLICE DUTY
950168,3/16/2015,EXCELLENT POLICE DUTY
950168,12/24/2013,EXCELLENT POLICE DUTY
950168,2/20/2013,MERITORIOUS POLICE DUTY
950168,1/4/2013,EXCELLENT POLICE DUTY
955795,12/18/2016,EXCELLENT POLICE DUTY
925037,6/21/2013,EXCELLENT POLICE DUTY
925037,5/24/2013,EXCELLENT POLICE DUTY
925037,4/24/2013,EXCELLENT POLICE DUTY
