taxid,date,name
954559,3/23/2022,MERITORIOUS POLICE DUTY
954559,2/2/2022,MERITORIOUS POLICE DUTY
954559,1/14/2022,MERITORIOUS POLICE DUTY
954559,1/1/2022,EXCELLENT POLICE DUTY
954559,12/8/2021,MERITORIOUS POLICE DUTY
954559,11/15/2021,MERITORIOUS POLICE DUTY
954559,10/28/2021,EXCELLENT POLICE DUTY
954559,8/5/2021,EXCELLENT POLICE DUTY
954559,6/6/2021,MERITORIOUS POLICE DUTY
954559,4/30/2021,EXCELLENT POLICE DUTY
954559,4/18/2019,HONORABLE MENTION
954559,4/18/2019,POLICE COMBAT CROSS
954559,2/26/2019,EXCELLENT POLICE DUTY
938343,1/7/2017,EXCELLENT POLICE DUTY
938343,2/13/2012,EXCELLENT POLICE DUTY
938343,10/17/2006,EXCELLENT POLICE DUTY
950089,2/1/2017,EXCELLENT POLICE DUTY
950089,11/4/2016,COMMENDATION
952482,12/29/2022,MERITORIOUS POLICE DUTY
952482,9/13/2022,EXCELLENT POLICE DUTY
952482,5/20/2021,MERITORIOUS POLICE DUTY
952482,5/17/2021,MERITORIOUS POLICE DUTY
952482,5/16/2021,MERITORIOUS POLICE DUTY
952482,3/17/2021,MERITORIOUS POLICE DUTY
952482,11/4/2020,EXCELLENT POLICE DUTY
952482,11/4/2020,EXCELLENT POLICE DUTY
952482,9/12/2020,EXCELLENT POLICE DUTY
952482,9/4/2020,EXCELLENT POLICE DUTY
952482,9/3/2020,EXCELLENT POLICE DUTY
952482,7/10/2014,EXCELLENT POLICE DUTY
969530,4/9/2024,EXCELLENT POLICE DUTY
923570,11/28/2004,EXCELLENT POLICE DUTY
923570,1/27/2004,EXCELLENT POLICE DUTY
923570,10/16/2003,EXCELLENT POLICE DUTY
923570,9/3/2003,EXCELLENT POLICE DUTY
923570,7/8/2003,EXCELLENT POLICE DUTY
923570,5/14/2003,EXCELLENT POLICE DUTY
923570,4/11/2003,EXCELLENT POLICE DUTY
923570,1/8/2003,EXCELLENT POLICE DUTY
923570,6/30/2002,EXCELLENT POLICE DUTY
923570,3/23/2002,EXCELLENT POLICE DUTY
923570,2/16/2002,EXCELLENT POLICE DUTY
923570,11/9/2001,EXCELLENT POLICE DUTY
923570,8/8/2001,EXCELLENT POLICE DUTY
923570,12/21/2000,MERITORIOUS POLICE DUTY
923570,12/14/2000,EXCELLENT POLICE DUTY
923570,10/4/2000,MERITORIOUS POLICE DUTY
923570,9/2/2000,EXCELLENT POLICE DUTY
923570,7/9/2000,EXCELLENT POLICE DUTY
923570,3/24/2000,EXCELLENT POLICE DUTY
923570,3/1/2000,MERITORIOUS POLICE DUTY
966472,9/10/2023,MERITORIOUS POLICE DUTY
966472,10/31/2022,EXCELLENT POLICE DUTY
966472,12/15/2021,MERITORIOUS POLICE DUTY
966472,11/22/2021,EXCELLENT POLICE DUTY
966472,7/31/2021,EXCELLENT POLICE DUTY
966472,7/2/2021,EXCELLENT POLICE DUTY
941443,8/31/2017,EXCELLENT POLICE DUTY
947717,8/19/2011,EXCELLENT POLICE DUTY
943010,10/8/2023,MERITORIOUS POLICE DUTY
943010,8/21/2023,MERITORIOUS POLICE DUTY
943010,11/8/2022,EXCELLENT POLICE DUTY
943010,9/21/2022,EXCELLENT POLICE DUTY
943010,11/5/2021,EXCELLENT POLICE DUTY
943010,7/30/2021,MERITORIOUS POLICE DUTY
943010,5/7/2021,MERITORIOUS POLICE DUTY
943010,5/7/2021,MERITORIOUS POLICE DUTY
943010,4/1/2021,EXCELLENT POLICE DUTY
943010,12/21/2020,MERITORIOUS POLICE DUTY
943010,8/17/2020,EXCELLENT POLICE DUTY
943010,6/23/2020,EXCELLENT POLICE DUTY
943010,6/10/2020,EXCELLENT POLICE DUTY
943010,11/1/2019,MERITORIOUS POLICE DUTY
943010,7/7/2019,EXCELLENT POLICE DUTY
943010,5/17/2019,EXCELLENT POLICE DUTY
943010,5/7/2019,MERITORIOUS POLICE DUTY
943010,6/20/2018,MERITORIOUS POLICE DUTY
943010,6/13/2018,EXCELLENT POLICE DUTY
