taxid,date,name
965518,4/1/2024,MERITORIOUS POLICE DUTY
965518,8/16/2019,MERITORIOUS POLICE DUTY
934158,2/23/2006,MERITORIOUS POLICE DUTY
933339,5/25/2011,EXCELLENT POLICE DUTY
933339,5/5/2010,EXCELLENT POLICE DUTY
933339,5/14/2009,EXCELLENT POLICE DUTY
933339,5/21/2008,EXCELLENT POLICE DUTY
933339,5/10/2007,EXCELLENT POLICE DUTY
933339,3/9/2006,EXCELLENT POLICE DUTY
933339,3/10/2005,EXCELLENT POLICE DUTY
963750,9/23/2024,EXCELLENT POLICE DUTY
963750,1/1/2023,EXCELLENT POLICE DUTY
963750,10/30/2022,EXCELLENT POLICE DUTY
963750,5/6/2021,EXCELLENT POLICE DUTY
963750,1/11/2021,MERITORIOUS POLICE DUTY
963750,12/10/2017,EXCELLENT POLICE DUTY
937507,8/11/2008,EXCELLENT POLICE DUTY
937507,9/22/2005,EXCELLENT POLICE DUTY
959213,11/29/2022,EXCELLENT POLICE DUTY
959213,9/23/2019,MERITORIOUS POLICE DUTY
959213,7/9/2019,MERITORIOUS POLICE DUTY
959213,6/21/2019,EXCELLENT POLICE DUTY
959213,11/20/2018,MERITORIOUS POLICE DUTY
959213,9/23/2018,MERITORIOUS POLICE DUTY
959213,7/8/2018,MERITORIOUS POLICE DUTY
959213,5/25/2018,MERITORIOUS POLICE DUTY
959213,9/13/2017,EXCELLENT POLICE DUTY
949640,7/5/2024,MERITORIOUS POLICE DUTY
949640,9/8/2023,MERITORIOUS POLICE DUTY
949640,9/4/2023,MERITORIOUS POLICE DUTY
949640,8/17/2023,MERITORIOUS POLICE DUTY
949640,6/22/2023,COMMENDATION
949640,5/27/2023,MERITORIOUS POLICE DUTY
949640,5/20/2023,MERITORIOUS POLICE DUTY
949640,1/1/2023,COMMENDATION - COMMUNITY SERVICE
949640,8/12/2022,COMMENDATION - COMMUNITY SERVICE
949640,6/18/2022,COMMENDATION
949640,5/14/2020,EXCELLENT POLICE DUTY
949640,5/14/2020,MERITORIOUS POLICE DUTY
949640,5/2/2020,EXCELLENT POLICE DUTY
949640,4/17/2020,MERITORIOUS POLICE DUTY
949640,9/1/2019,EXCELLENT POLICE DUTY
949640,8/6/2019,EXCELLENT POLICE DUTY
949640,7/7/2019,EXCELLENT POLICE DUTY
949640,6/14/2019,MERITORIOUS POLICE DUTY
949640,1/17/2019,EXCELLENT POLICE DUTY
949640,11/3/2018,EXCELLENT POLICE DUTY
949640,10/13/2018,EXCELLENT POLICE DUTY
949640,8/6/2018,MERITORIOUS POLICE DUTY
949640,8/4/2018,EXCELLENT POLICE DUTY
949640,3/9/2018,EXCELLENT POLICE DUTY
949640,9/1/2017,MERITORIOUS POLICE DUTY
949640,8/3/2017,EXCELLENT POLICE DUTY
949640,7/9/2017,EXCELLENT POLICE DUTY
949640,7/1/2017,EXCELLENT POLICE DUTY
949640,5/12/2017,EXCELLENT POLICE DUTY
949640,11/26/2016,MERITORIOUS POLICE DUTY
949640,11/6/2016,EXCELLENT POLICE DUTY
949640,11/4/2016,EXCELLENT POLICE DUTY
949640,5/11/2016,EXCELLENT POLICE DUTY
949640,4/9/2016,MERITORIOUS POLICE DUTY
949640,1/15/2016,MERITORIOUS POLICE DUTY
949640,12/13/2015,EXCELLENT POLICE DUTY
