taxid,rank,date,shield_no,timestamp: 2025-03-26
968655,POLICE OFFICER,10/7/2019,18703
976287,POLICE OFFICER,1/17/2023,8679
979362,POLICE OFFICER,4/24/2024,8358
980065,POLICE OFFICER,7/3/2024,18527
950923,POLICE OFFICER,7/6/2011,24507
950923,SERGEANT,2/9/2022,2706
935372,POLICE OFFICER,7/1/2004,11675
935372,SERGEANT,11/24/2009,1313
935372,LIEUTENANT,6/24/2022,
935372,CAPTAIN,11/21/2023,
945387,POLICE OFFICER,1/7/2008,27713
945387,DETECTIVE,6/10/2021,3405
933074,POLICE OFFICER,7/1/2003,12903
933074,SERGEANT,10/18/2021,3033
970727,POLICE OFFICER,12/29/2020,3361
952039,POLICE OFFICER,1/9/2012,17104
952039,DETECTIVE,10/7/2019,2265
966730,POLICE OFFICER,10/24/2018,757
966730,POLICE OFFICER,1/26/2024,752
949379,POLICE OFFICER,7/6/2010,6898
976288,POLICE OFFICER,1/17/2023,9456
948556,POLICE OFFICER,1/11/2010,9401
980066,POLICE OFFICER,7/3/2024,8822
969242,POLICE OFFICER,1/6/2020,29465
935373,POLICE OFFICER,7/1/2004,10519
935373,DETECTIVE,11/24/2015,3421
978090,POLICE OFFICER,10/25/2023,27695
970017,POLICE OFFICER,11/2/2020,26527
961967,POLICE OFFICER,7/13/2016,18791
961967,SERGEANT,1/31/2025,3424
950924,POLICE OFFICER,7/6/2011,11443
921615,POLICE OFFICER,7/1/1998,1147
946043,POLICE OFFICER,1/7/2008,9199
968656,POLICE OFFICER,10/7/2019,16030
978664,POLICE OFFICER,1/3/2024,18765
980742,POLICE OFFICER,10/30/2024,12610
962633,POLICE OFFICER,10/11/2016,21494
962633,SERGEANT,1/31/2025,3427
979363,POLICE OFFICER,4/24/2024,8905
979363,POLICE OFFICER,10/9/2024,11285
959835,POLICE OFFICER,10/7/2015,21508
959835,SERGEANT,10/31/2023,5009
955235,POLICE OFFICER,7/9/2013,9764
980743,POLICE OFFICER,10/30/2024,13810
965360,POLICE OFFICER,1/10/2018,26610
965360,DETECTIVE,8/30/2024,264
898146,POLICE OFFICER,6/30/1992,5072
898146,DETECTIVE,11/6/1997,5691
955236,POLICE OFFICER,7/9/2013,13600
955236,DETECTIVE,12/21/2018,5679
955236,POLICE OFFICER,6/29/2020,13609
955236,DETECTIVE,1/18/2022,80
939095,POLICE OFFICER,7/11/2005,8841
944836,POLICE OFFICER,7/9/2007,10149
944836,DETECTIVE,11/3/2014,587
968026,POLICE OFFICER,7/1/2019,19849
978091,POLICE OFFICER,10/25/2023,10717
950925,POLICE OFFICER,7/6/2011,847
943594,POLICE OFFICER,1/10/2007,17487
943594,SERGEANT,8/31/2015,5422
943594,LIEUTENANT,12/21/2021,
978092,POLICE OFFICER,10/25/2023,31862
954163,POLICE OFFICER,1/9/2013,30125
975681,POLICE OFFICER,10/19/2022,15377
954164,POLICE OFFICER,1/9/2013,10197
954164,POLICE OFFICER,5/10/2019,2121
954164,SERGEANT,11/24/2020,4984
954164,LIEUTENANT,2/28/2025,
968028,POLICE OFFICER,7/1/2019,20974
945170,POLICE OFFICER,7/9/2007,21534
945170,DETECTIVE,9/5/2014,1214
947283,POLICE OFFICER,7/8/2008,11135
947283,DETECTIVE,7/29/2019,354
949380,POLICE OFFICER,7/6/2010,5291
960985,POLICE OFFICER,1/6/2016,4025
956289,POLICE OFFICER,1/8/2014,15256
944838,POLICE OFFICER,7/9/2007,7883
944838,SERGEANT,8/31/2015,5424
943597,POLICE OFFICER,1/10/2007,2050
943597,SERGEANT,6/30/2017,3397
947816,POLICE OFFICER,7/8/2008,9281
947816,SERGEANT,9/28/2015,873
947816,LIEUTENANT,6/24/2022,
978665,POLICE OFFICER,1/3/2024,30782
978665,POLICE OFFICER,2/20/2024,11555
934016,POLICE OFFICER,1/20/2004,16836
934016,DETECTIVE,4/24/2009,801
965811,POLICE OFFICER,4/25/2018,3405
970018,POLICE OFFICER,11/2/2020,25106
956962,POLICE OFFICER,7/9/2014,3448
919461,POLICE OFFICER,4/15/1997,3527
919461,DETECTIVE,2/25/2000,7596
935374,POLICE OFFICER,7/1/2004,29794
977621,POLICE OFFICER,7/19/2023,19544
955237,POLICE OFFICER,7/9/2013,13053
955237,SERGEANT,10/18/2021,3035
950926,POLICE OFFICER,7/6/2011,22416
970728,POLICE OFFICER,12/29/2020,6021
975045,POLICE OFFICER,7/13/2022,19478
977295,POLICE OFFICER,7/5/2023,14853
944839,POLICE OFFICER,7/9/2007,2144
953160,POLICE OFFICER,7/11/2012,13819
968659,POLICE OFFICER,10/7/2019,6037
968659,POLICE OFFICER,1/9/2020,12218
953161,POLICE OFFICER,7/11/2012,23735
953161,POLICE OFFICER,8/10/2018,24047
953161,SERGEANT,8/25/2023,3865
899647,POLICE OFFICER,5/2/1991,31845
899647,DETECTIVE,12/22/2017,5261
928833,POLICE OFFICER,7/2/2001,14990
955239,POLICE OFFICER,7/9/2013,18401
964304,POLICE OFFICER,7/5/2017,26051
964304,DETECTIVE,9/29/2023,7629
950927,POLICE OFFICER,7/6/2011,31360
950927,DETECTIVE,11/24/2020,5775
950927,SERGEANT,2/9/2022,105
944718,POLICE OFFICER,7/9/2007,20986
944718,DETECTIVE,4/1/2022,3815
958966,POLICE OFFICER,7/8/2015,19034
958966,DETECTIVE,9/3/2021,4834
942252,POLICE OFFICER,7/10/2006,11834
942252,POLICE OFFICER,2/8/2007,1557
942252,SERGEANT,5/29/2012,1557
942252,SGT DET SQUAD,7/30/2021,
956963,POLICE OFFICER,7/9/2014,10911
956963,DETECTIVE,4/1/2022,3146
900527,POLICE OFFICER,1/13/1992,10483
900527,DETECTIVE,6/27/2003,614
928835,POLICE OFFICER,7/2/2001,17474
978093,POLICE OFFICER,10/25/2023,295
