taxid,date,name
938493,5/12/2021,CHILD SENSITIVE ARREST POLICY GUIDELINES AND PROCEDURES
938493,4/27/2021,ACTIVE BYSTANDERSHIP FOR LAW ENFORCEMENT (ABLE): ONE DAY COURSE
938493,3/11/2021,CLT-PROCEDURAL OPERATIONS
938493,3/10/2021,"CUSTOMER SERVICE PROGRAM:  ROLL CALL MODULE 2, COMMUNICATION SKILLS"
938493,2/18/2021,"CUSTOMER SERVICE PROGRAM:  ROLL CALL MODULE 1, INTRODUCTION TO PRECINCT GREETER PROGRAM"
938493,2/10/2021,CLT-PROCEDURAL OPERATIONS
938493,1/26/2021,CLT-MEMBER-EMPLOYEE WELLNESS
938493,1/25/2021,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
938493,1/8/2021,EQUAL EMPLOYMENT OPPORTUNITY TRAINING - LEAVE TO EXPRESS BREAST MILK
938493,1/6/2021,CUSTOMER SERVICE PROGRAM: HOW DID WE DO
938493,12/9/2020,BALLISTIC VEST DISTRIBUTION PROGRAM
938493,10/12/2020,FTS - ANNUAL CEW RECERTIFICATION
938493,9/30/2020,CLT-PROCEDURAL OPERATIONS
938493,9/26/2020,"AXON BODY-WORN CAMERA TRAINING - CAMERA OPERATION, AXON VIEW AND EVIDENCE.COM (REQUIRED FOR LE4 COMM"
938493,9/26/2020,COVID-19: PREPAREDENESS
938493,9/26/2020,COVID-19: PREPAREDNESS YOUR FAMILY AND HOME
938493,9/26/2020,COVID-19: PROTECTIVE MASKS
938493,9/26/2020,"EQUAL EMPLOYMENT OPPORTUNITY TRAINING - SEXUAL HARASSMENT, AWARENESS AND PREVENTION"
938493,9/26/2020,HEALTH AND WELLNESS SECTION - MODULE 1 - PSYCHOLOGICAL HEALTH AND WELLNESS
938493,9/26/2020,HEALTH AND WELLNESS SECTION - MODULE 10 - SEEKING AND RECEIVING MENTAL HEALTH SUPPORT
938493,9/26/2020,HEALTH AND WELLNESS SECTION - MODULE 11 - HEALTH AND RESILIENCY
938493,9/26/2020,HEALTH AND WELLNESS SECTION - MODULE 12 - IN THAT DARK PLACE - AN OFFICER'S JOURNEY
938493,9/26/2020,HEALTH AND WELLNESS SECTION - MODULE 2 - JOB COUNSELING AND STRESS
938493,9/26/2020,HEALTH AND WELLNESS SECTION - MODULE 3 - WARNING SIGNS
938493,9/26/2020,HEALTH AND WELLNESS SECTION - MODULE 4 - CUMULATIVE TRAUMA
938493,9/26/2020,HEALTH AND WELLNESS SECTION - MODULE 5 - GAINING PERSPECTIVE
938493,9/26/2020,HEALTH AND WELLNESS SECTION - MODULE 6 - COPING WITH SIGNS OF ANXIETY DEPRESSION
938493,9/26/2020,HEALTH AND WELLNESS SECTION - MODULE 7 - LEADING WITH COMPASSION
938493,9/26/2020,"HEALTH AND WELLNESS SECTION - MODULE 8 - WARNING SIGNS, SUPPORT AND OUTREACH"
938493,9/26/2020,HEALTH AND WELLNESS SECTION - MODULE 9 - MANAGING STRESS ON THE JOB
938493,9/26/2020,SAFETY CONSIDERATIONS FOR PATROLLING THE NYC SUBWAY SYSTEM -DANGERS OF THE PLATFORM EDGE
938493,9/26/2020,UTILIZING BALLISTIC PROTECTION IN DEPARTMENT VEHICLES (4:09)
938493,9/26/2020,VICTIM BLAMING AND RELEASE OF INFORMATION TO THE MEDIA
938493,9/4/2020,CLT-PROCEDURAL OPERATIONS
938493,8/28/2020,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
938493,8/12/2020,CLT-EQUAL EMPLOYMENT OPPORTUNITY
938493,7/30/2020,CLT-PROCEDURAL OPERATIONS
938493,7/16/2020,CLT-PROCEDURAL OPERATIONS
938493,7/13/2020,FTS - BALLISTIC VEST REPLACEMENT - MEASUREMENT - PRE AUG 2020
938493,7/6/2020,NEW LAWS AFFECTING POLICE OFFICERS’ CRIMINAL AND CIVIL LIABILITY
938493,7/1/2020,CLT-PROCEDURAL OPERATIONS
938493,6/23/2020,CLT-LEGAL ISSUES
938493,6/17/2020,CLT-PROCEDURAL OPERATIONS
938493,4/6/2020,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
938493,4/1/2020,CLT-PROCEDURAL OPERATIONS
938493,3/9/2020,CLT-PROCEDURAL OPERATIONS
938493,3/3/2020,CRIMINAL JUSTICE BUREAU - GIGLIO MATERIAL DISCLOSURES UNDER THE NEW DISCOVERY LAWS
938493,2/25/2020,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
938493,2/18/2020,CLT-LEGAL ISSUES
938493,1/30/2020,COMMUNICATIONS- THE PROPER USAGE OF THE IDA RADIO CODES
938493,1/30/2020,"CPS INTERIOR PATROL OF HOUSING AUTHORITY BUILDINGS, PG 212-60 ROLL CALL VIDEO 1"
938493,1/30/2020,"CPS INTERIOR PATROL OF HOUSING AUTHORITY BUILDINGS, PG 212-60 ROLL CALL VIDEO 2"
938493,1/30/2020,CPS INTERIOR PATROL TRESPASS AFFIDAVIT PROGRAM (TAP) VIDEO 1
938493,1/30/2020,CPS INTERIOR PATROL TRESPASS AFFIDAVIT PROGRAM (TAP) VIDEO 2
938493,1/30/2020,CRIMINAL JUSTICE REFORM ACT ROLL CALL TRAINING PART 1
938493,1/30/2020,CRIMINAL JUSTICE REFORM ACT ROLL CALL TRAINING PART 2
938493,1/30/2020,CRITICAL DECISION MAKING MODEL
938493,1/30/2020,CROSSFIRE MITIGATION DURING CLOSE COMBAT INCIDENTS
938493,1/30/2020,CROSSFIRE MITIGATION DURING CLOSE COMBAT INCIDENTS - PART 2
938493,1/30/2020,DOMESTIC VIOLENCE EDUCATION AND COUNSELING
938493,1/30/2020,FORCE POLICY UPDATE VIDEO
938493,1/30/2020,INCREASE OFFICER SAFETY DURING VEHICLE STOPS
938493,1/30/2020,INVESTIGATIVE ENCOUNTERS-VIDEO #1 REQUEST FOR INFO-UNIT TRAINING FEB 2016
938493,1/30/2020,INVESTIGATIVE ENCOUNTERS-VIDEO #2 COMMON LAW RIGHT OF INQUIRY-UNIT TRAINING MAY 2016
938493,1/30/2020,INVESTIGATIVE ENCOUNTERS-VIDEO #3 TERRY STOPS AND REASONABLE SUSPICION-UNIT TRAINING JUNE 2016
938493,1/30/2020,INVESTIGATIVE ENCOUNTERS-VIDEO #4 DOCUMENTATION AND SUPERVISION-UNIT TRAINING JULY 2016
938493,1/30/2020,MARIJUANA POLICY UPDATE
938493,1/30/2020,NARCAN NASAL SPRAY TRAINING
938493,1/30/2020,NEW PERFORMANCE EVALUATION PROCESS
938493,1/30/2020,POLICE COMMISSIONER MESSAGE- NYC GIVES
938493,1/30/2020,PRISONER ESCAPE WARNING SIGNS
938493,1/30/2020,PROCESSING DISCOVERY MATERIAL IN THE FORMS ARREST FOLDER
938493,1/30/2020,PUBLIC CONTACT AND CONSENT TO SEARCH (RIGHT TO KNOW) - UNIT TRAINING AUGUST 2016
938493,1/30/2020,RESPONDING TO COMMERCIAL ROBBERIES PART LL - MODULE 1 AND MODULE 2
938493,1/30/2020,SAFEGUARDING HOSPITALIZED PRISONERS
938493,1/30/2020,SUCCESSFULLY DISARMING AN EMOTIONALLY DISTURBED PERSON
938493,1/30/2020,TACTICAL AWARENESS-SMARTPHONE SAFETY
938493,1/29/2020,CLT-PROCEDURAL OPERATIONS
938493,12/31/2019,ACTIVITY LOG FOR IPHONE
938493,12/19/2019,CJB - OVERVIEW OF THE NEW DISCOVERY LAWS
938493,12/19/2019,CLT-PROCEDURAL OPERATIONS
938493,12/17/2019,CJB - DESK APPEARANCE TICKETS: THE NEW LAWS AND GUIDELINES FOR PROCESSING DATS
938493,12/12/2019,CLT-PROCEDURAL OPERATIONS
938493,12/4/2019,CRIMINAL JUSTICE BUREAU - DNA TRAINING VIDEO
938493,12/4/2019,DISCHARGING YOUR FIREARM AT A MOVING THREAT
938493,11/25/2019,CLT-PROCEDURAL OPERATIONS
938493,11/18/2019,FTS - ANNUAL CEW RECERTIFICATION
938493,10/23/2019,PORT AWARENESS COURSE
938493,10/14/2019,COUNTERTERRORISM PERSONAL RADIATION DETECTION COURSE
938493,8/29/2019,SHIELD OF RESILIENCE TRAINING COURSE
