taxid,date,name
973907,11/23/2023,MERITORIOUS POLICE DUTY
958237,3/20/2024,EXCELLENT POLICE DUTY
958237,11/5/2023,EXCELLENT POLICE DUTY
958237,5/27/2023,EXCELLENT POLICE DUTY
958237,10/28/2022,EXCELLENT POLICE DUTY
958237,6/28/2021,MERITORIOUS POLICE DUTY
958237,6/20/2018,EXCELLENT POLICE DUTY
958237,6/23/2017,EXCELLENT POLICE DUTY
949837,6/16/2023,MERITORIOUS POLICE DUTY
978363,1/5/2025,MERITORIOUS POLICE DUTY
978363,12/29/2024,MERITORIOUS POLICE DUTY
978363,12/29/2024,MERITORIOUS POLICE DUTY
948458,10/19/2021,MERITORIOUS POLICE DUTY
948458,10/14/2016,EXCELLENT POLICE DUTY
966429,1/25/2022,MERITORIOUS POLICE DUTY
966429,8/25/2020,EXCELLENT POLICE DUTY
966429,8/15/2020,EXCELLENT POLICE DUTY
966429,6/7/2020,MERITORIOUS POLICE DUTY
966429,4/19/2020,EXCELLENT POLICE DUTY
966429,2/27/2020,EXCELLENT POLICE DUTY
966429,1/25/2020,MERITORIOUS POLICE DUTY
966429,9/8/2019,EXCELLENT POLICE DUTY
966429,8/16/2019,MERITORIOUS POLICE DUTY
942944,9/24/2013,EXCELLENT POLICE DUTY
963373,2/26/2019,EXCELLENT POLICE DUTY
927852,12/24/2012,EXCELLENT POLICE DUTY
927852,11/17/2007,MERITORIOUS POLICE DUTY
927852,9/29/2003,MERITORIOUS POLICE DUTY
927852,12/11/2002,EXCELLENT POLICE DUTY
970973,3/11/2024,EXCELLENT POLICE DUTY
970973,10/15/2021,MERITORIOUS POLICE DUTY
964372,4/8/2023,EXCELLENT POLICE DUTY
964372,1/18/2023,MERITORIOUS POLICE DUTY
964372,10/26/2022,EXCELLENT POLICE DUTY
964372,12/15/2021,EXCELLENT POLICE DUTY
964372,7/27/2021,MERITORIOUS POLICE DUTY
964372,7/6/2021,MERITORIOUS POLICE DUTY
964372,6/26/2021,EXCELLENT POLICE DUTY
964372,6/28/2020,EXCELLENT POLICE DUTY
964372,6/20/2019,EXCELLENT POLICE DUTY
929623,3/4/2016,EXCELLENT POLICE DUTY
929623,2/4/2016,EXCELLENT POLICE DUTY
929623,11/19/2015,EXCELLENT POLICE DUTY
969478,12/17/2022,EXCELLENT POLICE DUTY
969478,8/10/2022,EXCELLENT POLICE DUTY
