taxid,date,name
958695,6/4/2018,CLT-SPECIAL POPULATIONS
958695,5/22/2018,"CLT-UNIFORMS, PERSONAL APPEARANCE AND EQUIPMENT"
958695,5/21/2018,CPS FAIR AND IMPARTIAL POLICING - ALL POS AND DETS
958695,5/11/2018,CLT-COMMUNITY ENGAGEMENT
958695,5/11/2018,CLT-INFORMATION TECHNOLOGY
958695,5/7/2018,CLT-COMMUNITY ENGAGEMENT
958695,5/4/2018,"CLT-UNIFORMS, PERSONAL APPEARANCE AND EQUIPMENT"
958695,5/3/2018,"CLT-INTEGRITY, ETHICS AND DISCIPLINE"
958695,5/2/2018,"CLT-UNIFORMS, PERSONAL APPEARANCE AND EQUIPMENT"
958695,5/2/2018,FTS - CEW X26P HOLSTER TRAINING AND DISTRIBUTION
958695,4/26/2018,FTS - CEW END USER CERTIFICATION
958695,4/17/2018,CLT-DOCUMENTATION AND FORMS
958695,4/17/2018,COLLABORATIVE POLICING- HUMAN TRAFFICKING
958695,4/17/2018,FORMS MEDICAL TREATMENT OF PRISONER TRAINING
958695,4/6/2018,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
958695,4/4/2018,CLT-COMMUNICATION STRATEGIES AND AIDS
958695,4/2/2018,CLT-MEMBER-EMPLOYEE WELLNESS
958695,3/28/2018,CLT-DOCUMENTATION AND FORMS
958695,3/22/2018,CLT-INFORMATION TECHNOLOGY
958695,3/20/2018,"CLT-UNIFORMS, PERSONAL APPEARANCE AND EQUIPMENT"
958695,2/23/2018,"COUNTERTERRORISM BUREAU FACILITY AWARENESS- THE INTREPID SEA, AIR AND SPACE MUSEUM"
958695,2/23/2018,LEGAL BUREAU PERFORMANCE METRICS - PROHIBITED CONDUCT
958695,1/13/2018,COLLABORATIVE POLICING- FOREIGN LANGUAGE CERTIFICATION VIDEO
958695,1/13/2018,COUNTERTERRORISM BUREAU INITIAL PATROL RESPONSE FOR ACTIVE SHOOTER
958695,1/13/2018,IPHONE AND DAS MOBILE OPERATION
958695,1/13/2018,NEW YEAR'S EVE TACTICAL AWARENESS
958695,1/13/2018,POLICE COMMISSIONER MESSAGE- NYC GIVES
958695,1/12/2018,COUNTERTERRORISM BUREAU FACILITY AWARENESS VIDEO- NAVY OPERATIONAL SUPPORT CENTER
958695,10/26/2017,NARCAN NASAL SPRAY TRAINING
958695,10/19/2017,BELT TRAUMA KIT VIDEO
958695,10/19/2017,COLLABORATIVE POLICING- ACCESSING TELEPHONIC INTERPRETERS VIA LANGUAGE LINE
958695,10/19/2017,COLLABORATIVE POLICING- POLICING IN TODAY’S MULTI-FAITH NY
958695,10/19/2017,COUNTERTERRORISM ACTIVE SHOOTER TRAINING
958695,10/19/2017,COUNTERTERRORISM BUREAU FACILITY AWARENESS VIDEO- TIME WARNER BUILDING
958695,10/19/2017,COUNTERTERRORISM BUREAU FACILITY AWARENESS VIDEO-EMPIRE STATE BUILDING
958695,10/19/2017,COUNTERTERRORISM U.A.S. (UNMANNED AIRCRAFT SYSTEMS) DRONE AWARENESS
958695,10/19/2017,CRIME CONTROL STRATEGIES- COMMUNITY SUPERVISION
958695,10/19/2017,DAS OVERLAPPING LAYERS TUTORIAL
958695,10/19/2017,DEATH BY POWERPOINT
958695,10/19/2017,FORCE POLICY REVISION-VIDEO-PG 221-UNIT TRAINING MAY 2016
958695,10/19/2017,INFORMATION SECURITY AWARENESS TRAINING
958695,10/19/2017,INVESTIGATIVE ENCOUNTERS-VIDEO #1 REQUEST FOR INFO-UNIT TRAINING FEB 2016
958695,10/19/2017,INVESTIGATIVE ENCOUNTERS-VIDEO #2 COMMON LAW RIGHT OF INQUIRY-UNIT TRAINING MAY 2016
958695,10/19/2017,INVESTIGATIVE ENCOUNTERS-VIDEO #3 TERRY STOPS AND REASONABLE SUSPICION-UNIT TRAINING JUNE 2016
958695,10/19/2017,INVESTIGATIVE ENCOUNTERS-VIDEO #4 DOCUMENTATION AND SUPERVISION-UNIT TRAINING JULY 2016
958695,10/19/2017,LOCATING APPLE DEVICES USING YOUR DEPARTMENT SMARTPHONE
958695,10/19/2017,NARCAN NASAL SPRAY TRAINING
958695,10/19/2017,NEW PERFORMANCE EVALUATION PROCESS
958695,10/19/2017,PUBLIC CONTACT AND CONSENT TO SEARCH (RIGHT TO KNOW) - UNIT TRAINING AUGUST 2016
958695,10/19/2017,TACTICAL AWARENESS OF EXCITED DELIRIUM SYNDROME
958695,10/19/2017,TACTICAL AWARENESS- BALLISTIC VEST
958695,10/19/2017,TACTICAL AWARENESS-SMARTPHONE SAFETY
958695,10/19/2017,TRAINING MATERIALS- CLOSING THE GAP ON VEHICLE INTELLIGENCE
958695,10/19/2017,TRAINING MATERIALS- PAWNSHOP AND 2ND HAND DEALER DATABASE
958695,10/19/2017,TRAINING MATERIALS- THE RECIDIVIST TRACKING AND REPORTING DATABASE (RTRD)
958695,10/19/2017,TRAINING MATERIALS- VIRTUAL CRIME INFORMATION CENTER
958695,10/18/2017,COBALT
958695,10/18/2017,"CPS INTERIOR PATROL OF HOUSING AUTHORITY BUILDINGS, PG 212-60 ROLL CALL VIDEO 1"
958695,10/18/2017,"CPS INTERIOR PATROL OF HOUSING AUTHORITY BUILDINGS, PG 212-60 ROLL CALL VIDEO 2"
958695,10/18/2017,CPS INTERIOR PATROL TRESPASS AFFIDAVIT PROGRAM (TAP) VIDEO 1
958695,10/18/2017,CRIMINAL JUSTICE REFORM ACT ROLL CALL TRAINING PART 1
958695,10/18/2017,CRIMINAL JUSTICE REFORM ACT ROLL CALL TRAINING PART 2
958695,10/18/2017,DAS MESSAGING
958695,10/18/2017,DAS PATTERN MODE
958695,10/18/2017,DOMAIN AWARENESS SYSTEM - SEARCH ACCURINT RESULTS
958695,10/18/2017,DOMAIN AWARNESS SYSTEM (DAS)
958695,10/18/2017,FAQ: HOW TO SYNC YOUR DEPARTMENT SMARTPHONE
958695,10/18/2017,FORMS - AIDED AND MV104 (POLICE ACCIDENT REPORT)
958695,10/18/2017,"FORMS - THREAT,RESISTANCE,INJURY (TRI)"
958695,10/18/2017,FORMS SUMMONS
958695,10/18/2017,HOW TO ENTER DOMESTIC INCIDENT REPORTS IN TO FORMS
