taxid,date,name
949278,5/26/2018,CLT-COMMUNITY ENGAGEMENT
949278,5/24/2018,CLT-DOCUMENTATION AND FORMS
949278,5/24/2018,NEW NYPD PORTAL
949278,5/22/2018,CLT-DOCUMENTATION AND FORMS
949278,5/18/2018,FTS - CEW X26P HOLSTER TRAINING AND DISTRIBUTION
949278,5/17/2018,COMMUNICATIONS- THE PROPER USAGE OF THE IDA RADIO CODES
949278,5/17/2018,FAQ: HOW TO SYNC YOUR DEPARTMENT SMARTPHONE
949278,5/17/2018,MOBILE IDENTIFICATION DEVICE (MORPHO)
949278,5/16/2018,CLT-DOCUMENTATION AND FORMS
949278,5/10/2018,CLT-DOCUMENTATION AND FORMS
949278,5/8/2018,CLT-DOCUMENTATION AND FORMS
949278,5/7/2018,COLLABORATIVE POLICING- HUMAN TRAFFICKING
949278,5/7/2018,NYPD MOBILITY INITIATIVE - DEPARTMENT SMARTPHONE TRAINING
949278,5/2/2018,CLT-DOCUMENTATION AND FORMS
949278,4/30/2018,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
949278,4/26/2018,CLT-DOCUMENTATION AND FORMS
949278,4/24/2018,CLT-DOCUMENTATION AND FORMS
949278,4/18/2018,CLT-DOCUMENTATION AND FORMS
949278,4/10/2018,CLT-DOCUMENTATION AND FORMS
949278,4/2/2018,"CLT-UNIFORMS, PERSONAL APPEARANCE AND EQUIPMENT"
949278,3/30/2018,CLT-DOCUMENTATION AND FORMS
949278,3/26/2018,2017-2019 IN-SERVICE CYCLE-INTEGRATED TACTICS
949278,3/12/2018,POLICE COMMISSIONER MESSAGE- NYC GIVES
949278,3/12/2018,SEND TO DESKTOP
949278,3/3/2018,THREE WHEEL SCOOTER REFRESHER/QUALIFICATION
949278,3/3/2018,TWO WHEEL SCOOTER REFRESHER/QUALIFICATION
949278,2/16/2018,COUNTERTERRORISM BUREAU INITIAL PATROL RESPONSE FOR ACTIVE SHOOTER
949278,2/15/2018,LEGAL BUREAU PERFORMANCE METRICS - PROHIBITED CONDUCT
949278,2/8/2018,"COUNTERTERRORISM BUREAU FACILITY AWARENESS- THE INTREPID SEA, AIR AND SPACE MUSEUM"
949278,2/8/2018,NEW YEAR'S EVE TACTICAL AWARENESS
949278,2/6/2018,COLLABORATIVE POLICING- FOREIGN LANGUAGE CERTIFICATION VIDEO
949278,2/6/2018,NEW PERFORMANCE EVALUATION PROCESS
949278,2/6/2018,TACTICAL AWARENESS-SMARTPHONE SAFETY
949278,1/16/2018,CLT-EQUAL EMPLOYMENT OPPORTUNITY
949278,1/12/2018,CLT-EQUAL EMPLOYMENT OPPORTUNITY
949278,11/8/2017,FORCE POLICY REVISION-VIDEO-PG 221-UNIT TRAINING MAY 2016
949278,11/8/2017,TACTICAL AWARENESS OF EXCITED DELIRIUM SYNDROME
949278,10/24/2017,INFORMATION SECURITY AWARENESS TRAINING
949278,10/24/2017,NARCAN NASAL SPRAY TRAINING
949278,10/5/2017,DAS OVERLAPPING LAYERS TUTORIAL
949278,10/5/2017,DOMAIN AWARNESS SYSTEM (DAS)
949278,10/5/2017,HOW TO ENTER DOMESTIC INCIDENT REPORTS IN TO FORMS
949278,10/5/2017,LOCATING APPLE DEVICES USING YOUR DEPARTMENT SMARTPHONE
949278,10/5/2017,TRAINING MATERIALS- PAWNSHOP AND 2ND HAND DEALER DATABASE
949278,10/4/2017,COLLABORATIVE POLICING- ACCESSING TELEPHONIC INTERPRETERS VIA LANGUAGE LINE
949278,9/22/2017,FTS - ANNUAL CEW RECERTIFICATION
949278,9/22/2017,FTS - CEW END USER CERTIFICATION
949278,8/31/2017,TACTICAL AWARENESS- BALLISTIC VEST
949278,8/31/2017,TRAINING MATERIALS- CLOSING THE GAP ON VEHICLE INTELLIGENCE
949278,8/31/2017,TRAINING MATERIALS- THE RECIDIVIST TRACKING AND REPORTING DATABASE (RTRD)
949278,8/30/2017,BELT TRAUMA KIT VIDEO
949278,8/30/2017,COLLABORATIVE POLICING- POLICING IN TODAY’S MULTI-FAITH NY
949278,8/30/2017,COUNTERTERRORISM ACTIVE SHOOTER TRAINING
949278,8/30/2017,COUNTERTERRORISM BUREAU FACILITY AWARENESS VIDEO- TIME WARNER BUILDING
949278,8/30/2017,COUNTERTERRORISM BUREAU FACILITY AWARENESS VIDEO-EMPIRE STATE BUILDING
949278,8/30/2017,COUNTERTERRORISM U.A.S. (UNMANNED AIRCRAFT SYSTEMS) DRONE AWARENESS
949278,8/30/2017,"CPS INTERIOR PATROL OF HOUSING AUTHORITY BUILDINGS, PG 212-60 ROLL CALL VIDEO 1"
949278,8/30/2017,"CPS INTERIOR PATROL OF HOUSING AUTHORITY BUILDINGS, PG 212-60 ROLL CALL VIDEO 2"
