taxid,date,name
953962,7/11/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #4 DOCUMENTATION AND SUPERVISION-UNIT TRAINING JULY 2016
953962,7/1/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #4 DOCUMENTATION AND SUPERVISION-UNIT TRAINING JULY 2016
953962,6/28/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #4 DOCUMENTATION AND SUPERVISION-UNIT TRAINING JULY 2016
953962,6/27/2016,FORCE POLICY REVISION-VIDEO-PG 221-UNIT TRAINING MAY 2016
953962,6/27/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #3 TERRY STOPS AND REASONABLE SUSPICION-UNIT TRAINING JUNE 2016
953962,6/23/2016,FORCE POLICY REVISION-VIDEO-PG 221-UNIT TRAINING MAY 2016
953962,6/23/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #3 TERRY STOPS AND REASONABLE SUSPICION-UNIT TRAINING JUNE 2016
953962,6/10/2016,2016-17 INSERVICE CYCLE-PHYSICAL TACTICS
953962,6/8/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #2 COMMON LAW RIGHT OF INQUIRY-UNIT TRAINING MAY 2016
953962,6/2/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #2 COMMON LAW RIGHT OF INQUIRY-UNIT TRAINING MAY 2016
953962,2/2/2016,INVESTIGATIVE ENCOUNTERS-VIDEO #1 REQUEST FOR INFO-UNIT TRAINING FEB 2016
953962,12/3/2015,FORCE POLICY REVISION-PAMPHLET - PG 221 - UNIT TRAINING DECEMBER 2015
953962,11/17/2015,INTRODUCTION TO MICROSOFT EXCEL
953962,11/9/2015,EMERGENCY VEHICLE OPERATION JULY 07 - PRESENT
953962,11/9/2015,FIELD TRAINING PROGRAM JULY 07 - PRESENT
953962,11/9/2015,PHYSICAL EDUCATION PART 1: FOUNDATIONS OF PHYSICAL FITNESS
953962,11/9/2015,PHYSICAL EDUCATION PART 2: DEFENSIVE TACTICS JULY 07 - PRESENT
953962,11/9/2015,PHYSICAL EDUCATION PART 3: AMERICAN HEART ASSOCIATION BASIC LIFE SUPPORT
953962,11/9/2015,POLICE CRISIS INTERVENTION JULY 07 - PRESENT
953962,11/9/2015,POLICE FIELD PROBLEMS JULY 07 - PRESENT
953962,11/9/2015,POLICE INVESTIGATION AND REPORTING JULY 07 - PRESENT
953962,11/9/2015,POLICING A DEMOCRACY JULY 07 - PRESENT
953962,11/9/2015,POLICING SPECIAL POPULATIONS JULY 07 - PRESENT
953962,11/9/2015,PROCEDURAL LAW JULY 07 - PRESENT
953962,11/9/2015,SUBSTANTIVE LAW JULY 07 - PRESENT
953962,11/9/2015,TERRORISM AWARENESS AND RESPONSE JULY 07 - PRESENT
953962,10/21/2015,WINDOWS PHONE TRAINING AND DISTRIBUTION
953962,1/21/2015,20K TRAINING INITIATIVE - PHYSICAL TACTICS
953962,1/13/2015,20K TRAINING INITIATIVE - SMART POLICING
953962,1/5/2015,20K TRAINING INITIATIVE - FOUNDATIONS OF POLICING
953962,10/28/2013,INTRODUCTION TO MICROSOFT WORD
953962,9/24/2013,UF 250 - OPERATION IMPACT REFRESHER CERTIFIED
953962,9/5/2013,IN-TAC TRAINING PROGRAM
953962,6/27/2013,POLICE ACADEMY RECRUIT CIMS WRITTEN EXAM
953962,6/25/2013,POLICE ACADEMY RECRUIT IMMERSION WRITTEN EXAM
953962,6/24/2013,POLICE ACADEMY RECRUIT NCIC WRITTEN EXAM
953962,6/24/2013,POLICE ACADEMY RECRUIT NIMS 700 WRITTEN EXAM
953962,6/21/2013,PTTD DEFENSIVE TACTICS REVIEW WRITTEN EXAM
953962,6/7/2013,DISORDER CONTROL TRAINING
953962,6/7/2013,POLICE ACADEMY RECRUIT 3RD TRIMESTER EXAM
953962,6/5/2013,RECRUIT TACTICS FIREARMS QUALIFICATION
953962,6/5/2013,SPECIAL WEAPON FAMILIARIZATION CERTIFIED
953962,5/31/2013,RECRUIT TACTICAL FIREARMS QUALIFICATION AND TRAINING
953962,5/20/2013,PTTD WEAPONS DEFENSE
953962,5/15/2013,OFF DUTY PISTOL CERTIFIED
953962,5/15/2013,RECRUIT TACTICAL FIREARMS QUALIFICATION AND TRAINING OFF DUTY PISTOL CERTIFIED
953962,5/9/2013,COBRA - COHORT TRAINING
953962,5/8/2013,COBRA - COHORT TRAINING
953962,5/3/2013,RECRUIT BASIC FIREARMS QUALIFICATION AND TRAINING
953962,4/22/2013,PROPERTY EVIDENCE TRACKING SYSTEM
953962,4/18/2013,RECRUIT 12 PASSENGER VAN / UTILITY VEHICLE QUALIFICATION
953962,4/17/2013,RECRUIT RMP QUALIFICATION / RMP OPERATOR QUALIFIED
953962,4/8/2013,POLICE ACADEMY RECRUIT 2ND TRIMESTER EXAM
953962,4/4/2013,FIRST AID WRITEN EXAM
953962,4/4/2013,PTTD WATER SAFETY
953962,4/1/2013,GROUND TACTICS
953962,3/15/2013,PTTD EXPANDABLE BATON
953962,3/14/2013,BATON
953962,3/12/2013,RECRUIT TRAINING COMPUTER COURSE
953962,3/11/2013,"PTTD CARDIO ENDURANCE TEST, 1ST ATTEMPT"
953962,3/5/2013,PTTD DEFENSIVE TACTICS PRACTICAL EXAM
953962,3/1/2013,POLICE ACADEMY RECRUIT JUSTIFICATION WRITTEN EXAM
953962,2/25/2013,POLICE ACADEMY RECRUIT 1ST TRIMESTER EXAM
953962,2/20/2013,JOB STANDARDS TEST ATTEMPT #1
953962,2/18/2013,POLICE ACADEMY RECRUIT 1ST TRIMESTER PRACTICE WRITTEN EXAM
953962,2/15/2013,POLICE ACADEMY RECRUIT STOP QUESTION & FRISK WRITTEN EXAM
953962,2/11/2013,FRISKING AND HANDCUFFING
953962,2/6/2013,PTTD C.P.R. / A.E.D. WRITTEN EXAM
953962,2/5/2013,PTTD CPR PRACTICAL EXAM
953962,1/21/2013,PTTD CARDIOVASCULAR ENDURANCE ASSESSMENT
953962,1/21/2013,PTTD JOB STANDARDS TEST ASSESSMENT
953962,1/15/2013,POLICE ACADEMY RECRUIT PREREADING EXAM
953962,1/9/2013,12 PASSENGER VAN / UTILITY VEHICLE QUALIFICATION
953962,1/9/2013,FOUR WHEEL DRIVE TRAINING
963883,10/29/2025,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
963883,10/13/2025,EXTREME RISK PROTECTION ORDER (ERPO)
963883,10/13/2025,SUPERVISOR RESPONSIBILITIES: SQF MODULE 11
963883,10/12/2025,INTRODUCTION TO THE NEW 311 RADIO CODE
963883,9/23/2025,CLT-DOMESTIC VIOLENCE TRAINING
963883,9/7/2025,NYPD JOUVERT AND WEST INDIAN DAY-2025
963883,8/14/2025,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
963883,8/6/2025,FTS - TASER 7 ANNUAL RECERTIFICATION
963883,7/24/2025,CLT-DOMESTIC VIOLENCE TRAINING
963883,7/20/2025,PATROL TACTICS
963883,7/9/2025,SPECIAL VICTIMS UNIT - BEST PRACTICES GUIDE TRAINING
963883,6/22/2025,SQF REVIEW AND DOCUMENTATION: SQF MODULE 10
963883,6/19/2025,2025 BWC PROFICIENCY TRAINING
963883,6/19/2025,EAU 2025 POLICE COMMISSIONER JESSICA S. TISCH
963883,6/2/2025,2025 EQUAL EMPLOYMENT OPPORTUNITY TRAINING - SEXUAL HARASSMENT AWARENESS AND PREVENTION
963883,3/13/2025,CLT-PROCEDURAL OPERATIONS
