taxid,date,name
946204,4/5/2024,2023 SUMMER ALL-OUT BODY WORN CAMERA TRAINING
946204,4/5/2024,ELDER ABUSE -2023 REFRESHER
946204,4/5/2024,POLICING THE SUBWAY 2024
946204,4/4/2024,CLT - OATH VS. CRIMINAL COURT SUMMONS ROLL CALL TRAINING
946204,4/4/2024,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,4/3/2024,2024 VEHICLE SEIZURE FORM REFRESHER
946204,3/26/2024,CLT - OATH VS. CRIMINAL COURT SUMMONS ROLL CALL TRAINING
946204,3/20/2024,CLT - OATH VS. CRIMINAL COURT SUMMONS ROLL CALL TRAINING
946204,3/18/2024,CLT - OATH VS. CRIMINAL COURT SUMMONS ROLL CALL TRAINING
946204,3/18/2024,CLT-COUNTERTERRORISM AND INTELLIGENCE
946204,3/16/2024,EMPLOYEE ASSISTANCE UNIT (E.A.U.) IS HERE FOR YOU- 2024
946204,3/16/2024,NYCHA INTERIOR PATROL: SQF MODULE 7
946204,3/14/2024,CLT - OATH VS. CRIMINAL COURT SUMMONS ROLL CALL TRAINING
946204,3/14/2024,CLT-COUNTERTERRORISM AND INTELLIGENCE
946204,3/11/2024,CLT-PROCEDURAL OPERATIONS
946204,2/25/2024,"CLT-UNIFORMS, PERSONAL APPEARANCE AND EQUIPMENT"
946204,2/22/2024,AUTISM SPECTRUM DISORDER
946204,2/9/2024,CLT-DOMESTIC VIOLENCE TRAINING
946204,1/25/2024,CLT-DOCUMENTATION AND FORMS
946204,1/25/2024,SRG - RAPID MOBILIZATION (PATROL) LEVEL 4
946204,1/24/2024,CLT-DOCUMENTATION AND FORMS
946204,1/24/2024,SRG - RAPID MOBILIZATION (PATROL) LEVEL 4
946204,1/20/2024,SRG - RAPID MOBILIZATION (PATROL) LEVEL 4
946204,1/18/2024,CLT-DOCUMENTATION AND FORMS
946204,1/17/2024,LGBTQIA PLUS - DIVERSITY AND INCLUSION
946204,1/17/2024,"POSSESSION OR INGESTION OF ANABOLIC STEROIDS, HUMAN GROWTH HORMONE, AND NUTRITIONAL SUPPLEMENTS"
946204,1/15/2024,CLT-ENFORCEMENT ACTIONS
946204,1/6/2024,INVESTIGATIVE ENCOUNTERS SUMMARY: SQF MODULE 6
946204,1/6/2024,OPIOID DANGERS- FENTANYL AND CARFENTANIL
946204,12/14/2023,AUGMENTED REALITY FEATURE
946204,12/2/2023,SRG - RAPID MOBILIZATION (PATROL) LEVEL 4
946204,12/1/2023,FTS - ANNUAL CEW RECERTIFICATION
946204,11/16/2023,CLT-ENFORCEMENT ACTIONS
946204,11/3/2023,CONVICTED OFFENDER DNA DATABANK SPECIMEN COLLECTION KIT
946204,11/3/2023,INVESTIGATIVE ENCOUNTERS 2023: MODULE 5 SQF LEVELS 3 AND 4
946204,11/3/2023,PROCESSING DISCOVERY MATERIAL IN THE FORMS ARREST FOLDER
946204,11/3/2023,VEHICLE SEIZURE FORM
946204,11/2/2023,CLT-PROCEDURAL OPERATIONS
946204,11/2/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,10/31/2023,EFFECTIVE COMMUNICATION SKILLS - DEAF OR HARD OF HEARING
946204,10/31/2023,INFORMATION SECURITY AWARENESS TRAINING - 2023
946204,10/31/2023,NYPD RECRUITMENT TRAINING VIDEO
946204,10/19/2023,CLT-PROCEDURAL OPERATIONS
946204,10/11/2023,VEHICLE MOUNTED VIDEO SYSTEM
946204,10/3/2023,CLT-CRIME CONTROL STRATEGIES AND PROBLEM SOLVING
946204,10/2/2023,CLT-PROCEDURAL OPERATIONS
946204,9/25/2023,NYPD JOUVERT AND WEST INDIAN DAY-2023
946204,9/25/2023,UNMANNED AIRCRAFT PERMIT: DRONES FOR PUBLIC USE
946204,9/18/2023,CLT-CRIME CONTROL STRATEGIES AND PROBLEM SOLVING
946204,8/19/2023,TRAFFIC COURT TESTIMONY VIDEO
946204,8/1/2023,CLT-DOCUMENTATION AND FORMS
946204,8/1/2023,CLT-LEGAL ISSUES
946204,6/29/2023,CLT-ENFORCEMENT ACTIONS
946204,6/29/2023,CLT-PROCEDURAL OPERATIONS
946204,6/17/2023,2023 EQUAL EMPLOYMENT OPPORTUNITY TRAINING-SEXUAL HARASSMENT AWARENESS AND PREVENTION
946204,6/17/2023,2023 LANGUAGE MATTERS - FOSTERING A POSITIVE WORK ENVIRONMENT
946204,6/17/2023,"INVESTIGATIVE ENCOUNTERS 2023: MODULE 4 SQF LEVELS 2, 3 AND 4"
946204,6/16/2023,CLT-DOCUMENTATION AND FORMS
946204,6/15/2023,CLT-DOCUMENTATION AND FORMS
946204,6/12/2023,CLT-PROCEDURAL OPERATIONS
946204,5/19/2023,CLT-PARK SMART ROLLCALL PRESENTATION
946204,5/19/2023,CLT-PROCEDURAL OPERATIONS
946204,5/19/2023,ESPER POLICY LIBRARY
946204,5/11/2023,CLT-PARK SMART ROLLCALL PRESENTATION
946204,5/11/2023,CLT-PROFESSIONAL DEVELOPMENT
946204,5/9/2023,CLT-PROCEDURAL OPERATIONS
946204,5/8/2023,CLT-BWC POLICY UPDATES
946204,4/28/2023,CLT-PARK SMART ROLLCALL PRESENTATION
946204,4/27/2023,CLT-DOCUMENTATION AND FORMS
946204,4/21/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,4/19/2023,CLT-PROCEDURAL OPERATIONS
946204,4/6/2023,CLT-PROCEDURAL OPERATIONS
946204,4/6/2023,INVESTIGATIVE ENCOUNTERS 2023: MODULE 2 SQF LEVEL 1
946204,4/6/2023,INVESTIGATIVE ENCOUNTERS 2023: MODULE 3 SQF LEVEL 2
946204,4/4/2023,CLT-COMMUNITY ENGAGEMENT
946204,3/31/2023,CLT-PROCEDURAL OPERATIONS
946204,3/23/2023,CLT-COMMUNITY ENGAGEMENT
946204,3/20/2023,CLT-DOCUMENTATION AND FORMS
946204,3/14/2023,CLT-DOCUMENTATION AND FORMS
946204,3/7/2023,CLT-PROCEDURAL OPERATIONS
946204,2/28/2023,CLT-PROCEDURAL OPERATIONS
946204,2/28/2023,INFORMATION SECURITY CRIMINAL JUSTICE TRAINING 2023
946204,2/21/2023,CLT-PROFESSIONAL DEVELOPMENT
946204,2/21/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,2/20/2023,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,2/14/2023,CLT- RESPONDING TO COMMERCIAL ROBBERIES 2023
946204,2/6/2023,CLT-DOCUMENTATION AND FORMS
946204,2/5/2023,BELT-WORN TRAUMA KIT REFRESHER TRAINING VIDEO-2022
946204,2/5/2023,NYPD-U VOLUNTARY - INVOLUNTARY TRANSPORTS
946204,2/5/2023,RAISING THE LOWER AGE OF JUVENILE DELINQUENCY
946204,1/26/2023,CLT-PROPERTY
946204,1/25/2023,CLT-PROCEDURAL OPERATIONS
946204,1/19/2023,CLT-VOLUNTARY - INVOLUNTARY TRANSPORTS
946204,1/5/2023,CLT-LEGAL ISSUES
946204,1/5/2023,CLT-VOLUNTARY - INVOLUNTARY TRANSPORTS
946204,12/28/2022,CLT-EJUSTICE ORDER OF PROTECTION SEARCH
946204,12/22/2022,CLT-VOLUNTARY - INVOLUNTARY TRANSPORTS
946204,12/15/2022,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,12/15/2022,INVESTIGATIVE ENCOUNTERS 2023 - MODULE 1 INTRODUCTION TO SQF
946204,12/15/2022,LGBTQIA PLUS AWARENESS
946204,12/14/2022,VIDEO 1 - PATROLLING THE NYC SUBWAY SYSTEM 2022
946204,12/14/2022,VIDEO 2 -TACTICAL CONSIDERATIONS FOR TRANSIT PATROL 2022 (PART 1)
946204,12/14/2022,VIDEO 3 - TACTICAL CONSIDERATIONS FOR TRANSIT PATROL 2022 (PART 2)
946204,12/14/2022,VIDEO 4 - PLATFORM SAFETY 2022
946204,12/5/2022,CLT-DOCUMENTATION AND FORMS
946204,11/30/2022,"CLT - VEHICLE STOP, OPTIMAL OFFICER POSITIONING"
946204,11/22/2022,CLT-PROCEDURAL OPERATIONS
946204,11/3/2022,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,11/2/2022,CLT-PROCEDURAL OPERATIONS
946204,10/24/2022,CLT-DOCUMENTATION AND FORMS
946204,10/24/2022,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,10/24/2022,PROCESSING CIVILIAN COMPLAINTS
946204,10/24/2022,TACTICAL AWARENESS-SMARTPHONE SAFETY
946204,10/24/2022,THE EMPLOYEE ASSISTANCE UNIT (EAU) IS HERE FOR YOU
946204,10/20/2022,CLT-COMMUNITY ENGAGEMENT
946204,10/6/2022,CLT-DOCUMENTATION AND FORMS
946204,9/29/2022,CLT-LEGAL ISSUES
946204,9/16/2022,CLT-PROCEDURAL OPERATIONS
946204,9/12/2022,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,9/8/2022,CLT-ENFORCEMENT ACTIONS
946204,8/30/2022,NYPD JOUVERT  WEST INDIAN DAY
946204,8/25/2022,CAR STOP TACTICS FOR PATROL OFFICERS - MODULE 2: PROHIBITED MANEUVERS
946204,8/25/2022,CAR STOP TACTICS FOR PATROL OFFICERS - MODULE 3: THE UNKNOWN RISK STOP
946204,8/25/2022,CAR STOP TACTICS FOR PATROL OFFICERS - MODULE 4: THE HIGH-RISK STOP
946204,8/25/2022,CLT-EJUSTICE ORDER OF PROTECTION SEARCH
946204,8/25/2022,CLT-PROCEDURAL OPERATIONS
946204,8/24/2022,2022 EQUAL EMPLOYMENT OPPORTUNITY TRAINING-SEXUAL HARASSMENT AWARENESS AND PREVENTION
946204,8/24/2022,CAR STOP TACTICS FOR PATROL OFFICERS - MODULE 1: CONTROLLING THE STOP
946204,8/11/2022,CLT-PROPERTY
946204,7/29/2022,CLT-PROCEDURAL OPERATIONS
946204,7/25/2022,CLT-CRIME CONTROL STRATEGIES AND PROBLEM SOLVING
946204,7/25/2022,CLT-NIBRS ROLL CALL TRAINING
946204,7/25/2022,CLT-PROFESSIONAL DEVELOPMENT
946204,7/20/2022,CLT-NIBRS ROLL CALL TRAINING
946204,7/20/2022,CLT-PROCEDURAL OPERATIONS
946204,7/7/2022,CLT-NIBRS ROLL CALL TRAINING
946204,7/5/2022,CLT-DOCUMENTATION AND FORMS
946204,7/1/2022,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,6/30/2022,CLT-DOCUMENTATION AND FORMS
946204,6/30/2022,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) MODULE 6"
946204,6/30/2022,NATIONAL INCIDENT-BASED REPORTING SYSTEM (NIBRS) UPDATES TO THE OMNIFORM COMPLAINT SYSTEMV
946204,6/17/2022,CLT-INFORMATION TECHNOLOGY
946204,6/9/2022,CLT-NIBRS ROLL CALL TRAINING
946204,6/7/2022,PROHIBITED METHODS OF RESTRAINT
946204,6/2/2022,CLT-PROCEDURAL OPERATIONS
946204,5/27/2022,FTS - ANNUAL CEW RECERTIFICATION
946204,5/19/2022,CLT-COMMUNICATION STRATEGIES AND AIDS
946204,5/16/2022,CLT-COMMUNICATION STRATEGIES AND AIDS
946204,5/12/2022,CLT-DOCUMENTATION AND FORMS
946204,5/11/2022,CLT-ENFORCEMENT ACTIONS
946204,5/3/2022,CLT-PROCEDURAL OPERATIONS
946204,5/2/2022,CLT-ENFORCEMENT ACTIONS
946204,4/27/2022,CLT-ENFORCEMENT ACTIONS
946204,4/21/2022,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,4/13/2022,CLT-PROCEDURAL OPERATIONS
946204,4/5/2022,ILLEGAL EVICTIONS
946204,4/5/2022,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) MODULE 4"
946204,4/5/2022,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) MODULE 5"
946204,4/4/2022,CLT-SEARCHING PRISONERS MODULE 1
946204,4/4/2022,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) MODULE 3"
946204,3/30/2022,CLT-TACTICAL AWARENESS AND OFFICER SAFETY
946204,3/21/2022,CLT-PROCEDURAL OPERATIONS
946204,3/16/2022,CLT-PROCEDURAL OPERATIONS
946204,3/12/2022,LOCAL LAW 45 OF 2021-TRAFFIC ENCOUNTERS
946204,3/10/2022,CLT-DOCUMENTATION AND FORMS
946204,3/10/2022,CLT-PROCEDURAL OPERATIONS
946204,2/23/2022,CHILD SENSITIVE ARREST POLICY GUIDELINES AND PROCEDURES
946204,2/23/2022,CLT-DOCUMENTATION AND FORMS
946204,2/8/2022,CLT-DOCUMENTATION AND FORMS
946204,1/27/2022,CLT-EJUSTICE ORDER OF PROTECTION SEARCH
946204,1/27/2022,CLT-PROCEDURAL OPERATIONS
946204,1/26/2022,CLT-EPERMIT SYSTEM
946204,1/24/2022,CLT-BWC POLICY UPDATES
946204,1/24/2022,CLT-PROCEDURAL OPERATIONS
946204,1/12/2022,CLT-COMMUNICATION STRATEGIES AND AIDS
946204,1/11/2022,CLT-EPERMIT SYSTEM
946204,1/5/2022,CLT-BWC POLICY UPDATES
946204,1/4/2022,CLT-EJUSTICE ORDER OF PROTECTION SEARCH
946204,1/4/2022,CLT-LEGAL ISSUES
946204,1/1/2022,CLT-PROCEDURAL OPERATIONS
946204,12/22/2021,CLT-BWC POLICY UPDATES
946204,12/22/2021,CLT-LEGAL ISSUES
946204,12/3/2021,CLT-PROCEDURAL OPERATIONS
946204,12/2/2021,BODY-WORN CAMERA REVIEW PART TWO
946204,12/2/2021,IDENTIFYING THE IMPAIRED DRIVER
946204,11/26/2021,CLT-PROCEDURAL OPERATIONS
946204,11/19/2021,CLT-PROCEDURAL OPERATIONS
946204,11/19/2021,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) MODULE 2"
946204,11/18/2021,CLT-OCCUPATIONAL-WORKPLACE SAFETY AND HEALTH
946204,11/9/2021,ARRESTS - RELIGIOUS HEAD COVERING GUIDELINES (PG 208-83)
946204,11/9/2021,"INTEGRATING COMMUNICATION, ASSESSMENT AND TACTICS (ICAT) MODULE 1"
946204,11/3/2021,CLT-PROCEDURAL OPERATIONS
946204,10/27/2021,CLT-PROCEDURAL OPERATIONS
946204,10/22/2021,CLT-PROCEDURAL OPERATIONS
946204,10/21/2021,CLT-PROCEDURAL OPERATIONS
946204,10/14/2021,BALLISTIC VEST DISTRIBUTION PROGRAM
946204,10/7/2021,CLT-DOCUMENTATION AND FORMS
946204,10/7/2021,CLT-PROCEDURAL OPERATIONS
946204,9/29/2021,BODY-WORN CAMERA REVIEW PART ONE
946204,9/29/2021,OPIOID OVERDOSE RECOGNITION AND NARCAN ADMINISTRATION -2021
946204,9/24/2021,CLT-PROCEDURAL OPERATIONS
946204,9/15/2021,INFORMATION SECURITY AWARENESS TRAINING 2021
