taxid,rank,date,shield_no,timestamp: 2025-03-26
971032,POLICE OFFICER,3/22/2021,23134
960419,POLICE OFFICER,1/6/2016,14100
971890,POLICE OFFICER,7/7/2021,27424
944479,POLICE OFFICER,7/9/2007,8592
944479,DETECTIVE,12/17/2015,4482
944479,SERGEANT,6/9/2017,983
944479,LIEUTENANT,12/21/2021,
948843,POLICE OFFICER,7/6/2010,168
948843,POLICE OFFICER,10/27/2014,28746
948843,SERGEANT,7/28/2017,3249
948843,LIEUTENANT,2/9/2022,
967470,POLICE OFFICER,4/15/2019,10819
955853,POLICE OFFICER,1/8/2014,11626
955853,SERGEANT,9/30/2022,3280
936420,POLICE OFFICER,1/10/2005,21293
936420,DETECTIVE,6/10/2021,2525
932545,POLICE OFFICER,7/1/2003,29504
932545,SERGEANT,3/26/2010,1672
968362,POLICE OFFICER,10/7/2019,5687
967471,POLICE OFFICER,4/15/2019,9308
967471,DETECTIVE,11/21/2023,6005
954692,POLICE OFFICER,7/9/2013,180
954692,SERGEANT,6/25/2020,3992
950268,POLICE OFFICER,7/6/2011,6749
940190,POLICE OFFICER,1/9/2006,2981
941615,POLICE OFFICER,7/10/2006,20267
941615,DETECTIVE,3/18/2021,3368
963000,POLICE OFFICER,1/4/2017,22050
963000,SERGEANT,9/29/2023,4703
978467,POLICE OFFICER,1/3/2024,26309
941616,POLICE OFFICER,7/10/2006,25067
958465,POLICE OFFICER,7/8/2015,20551
926735,POLICE OFFICER,9/29/2000,7671
911237,POLICE OFFICER,4/1/1995,11745
911237,SERGEANT,1/25/2002,2410
911237,LIEUTENANT,2/24/2012,
911237,CAPTAIN,6/9/2017,
911237,DEPUTY INSPECTOR,12/23/2022,
970475,POLICE OFFICER,12/29/2020,6347
954693,POLICE OFFICER,7/9/2013,2310
954693,DETECTIVE,6/10/2021,2526
958466,POLICE OFFICER,7/8/2015,21242
958466,SERGEANT,6/28/2024,4609
974814,POLICE OFFICER,7/13/2022,6722
963943,POLICE OFFICER,7/5/2017,22136
976633,POLICE OFFICER,4/26/2023,25451
944480,POLICE OFFICER,7/9/2007,7610
944480,SERGEANT,6/2/2014,478
944480,LIEUTENANT,6/10/2021,
944480,LT DET COMMANDER,10/31/2023,
948287,POLICE OFFICER,7/14/2009,26491
948287,SERGEANT,6/30/2023,2820
972599,POLICE OFFICER,10/12/2021,6720
977504,POLICE OFFICER,7/19/2023,21521
945641,POLICE OFFICER,1/7/2008,5804
940047,POLICE OFFICER,1/9/2006,30869
961719,POLICE OFFICER,7/13/2016,13380
962408,POLICE OFFICER,10/11/2016,22276
962408,POLICE OFFICER,8/21/2019,9094
979807,POLICE OFFICER,7/3/2024,676
980476,POLICE OFFICER,10/30/2024,31959
980476,POLICE OFFICER,12/27/2024,28509
922204,POLICE OFFICER,8/31/1998,9137
922204,SERGEANT,7/27/2007,4728
922204,SGT DET SQUAD,10/27/2017,
956568,POLICE OFFICER,7/9/2014,11195
932512,POLICE OFFICER,7/1/2003,31171
932512,DETECTIVE,7/25/2008,2566
972384,POLICE OFFICER,7/13/2021,21657
944305,POLICE OFFICER,7/9/2007,1186
944305,SERGEANT,8/31/2015,3219
897287,POLICE OFFICER,10/17/1990,27510
897287,SERGEANT,5/24/2000,582
897287,SGT DET SQUAD,6/9/2017,
952635,POLICE OFFICER,7/11/2012,14117
953797,POLICE OFFICER,1/9/2013,4322
953797,DETECTIVE,7/29/2019,1563
977704,DETECTIVE,8/2/2023,5574
960420,POLICE OFFICER,1/6/2016,1735
945169,POLICE OFFICER,7/9/2007,11069
945169,SERGEANT,9/28/2012,944
943129,POLICE OFFICER,1/10/2007,17654
923728,POLICE OFFICER,7/7/1999,16801
923728,DETECTIVE,10/31/2008,4767
973333,POLICE OFFICER,12/29/2021,20271
970474,POLICE OFFICER,12/29/2020,8498
938317,POLICE OFFICER,7/11/2005,14415
938317,SERGEANT,6/9/2017,992
956564,POLICE OFFICER,7/9/2014,14526
953798,POLICE OFFICER,1/9/2013,4324
953798,SERGEANT,11/22/2022,559
966527,POLICE OFFICER,10/24/2018,19442
943130,POLICE OFFICER,1/10/2007,12425
943130,SERGEANT,8/31/2015,3439
943130,LIEUTENANT,12/21/2021,
948846,POLICE OFFICER,7/6/2010,8014
948846,DETECTIVE,11/24/2020,4315
961716,POLICE OFFICER,7/13/2016,5057
961716,DETECTIVE,2/23/2024,4923
932513,POLICE OFFICER,7/1/2003,28456
932513,DETECTIVE,6/27/2008,4008
974042,POLICE OFFICER,4/13/2022,9312
953796,POLICE OFFICER,1/9/2013,3287
953796,SERGEANT,8/31/2018,4730
953796,LIEUTENANT,4/4/2024,
963476,POLICE OFFICER,4/12/2017,9601
963476,DETECTIVE,11/22/2022,1745
958462,POLICE OFFICER,7/8/2015,18298
941617,POLICE OFFICER,7/10/2006,461
941617,SERGEANT,9/5/2014,4708
962346,POLICE OFFICER,10/11/2016,18918
977110,POLICE OFFICER,7/5/2023,14576
954696,POLICE OFFICER,7/9/2013,14091
954696,SERGEANT,7/28/2023,1224
957509,POLICE OFFICER,1/7/2015,16358
977838,POLICE OFFICER,10/25/2023,4076
948847,POLICE OFFICER,7/6/2010,173
948847,DETECTIVE,5/27/2022,2524
932511,POLICE OFFICER,7/1/2003,19063
932511,DETECTIVE,9/30/2016,7100
951650,POLICE OFFICER,1/9/2012,12566
951650,DETECTIVE,10/18/2021,6188
917491,POLICE OFFICER,7/18/1996,12310
917491,DETECTIVE,6/9/2017,1313
952636,POLICE OFFICER,7/11/2012,31729
952636,DETECTIVE,6/10/2021,506
952636,SERGEANT,5/27/2022,115
946892,POLICE OFFICER,7/8/2008,5546
946892,SERGEANT,12/19/2014,5117
946892,LIEUTENANT,2/23/2024,
977839,POLICE OFFICER,10/25/2023,7410
936425,POLICE OFFICER,1/10/2005,25358
897292,POLICE OFFICER,10/15/1990,11147
897292,SERGEANT,7/17/1997,4056
897292,LIEUTENANT,8/18/2000,
897292,CAPTAIN,2/28/2003,
897292,DEPUTY INSPECTOR,12/22/2006,
897292,INSPECTOR,10/31/2011,
897292,DEPUTY CHIEF,12/19/2019,
951652,POLICE OFFICER,1/9/2012,6628
951652,DETECTIVE,7/27/2018,1659
980474,POLICE OFFICER,10/30/2024,10072
969626,POLICE OFFICER,11/2/2020,22639
938312,POLICE OFFICER,7/11/2005,25596
938312,DETECTIVE,2/26/2016,2291
945644,POLICE OFFICER,1/7/2008,15216
945644,DETECTIVE,8/30/2024,5767
948848,POLICE OFFICER,7/6/2010,4021
948848,DETECTIVE,12/19/2019,6130
948848,SERGEANT,7/30/2021,4021
969627,POLICE OFFICER,11/2/2020,12889
954697,POLICE OFFICER,7/9/2013,20062
957513,POLICE OFFICER,1/7/2015,15641
957341,POLICE OFFICER,1/7/2015,26435
957341,DETECTIVE,12/21/2021,4927
957510,POLICE OFFICER,1/7/2015,26819
957510,POLICE OFFICER,3/6/2018,27309
943851,POLICE OFFICER,1/10/2007,5904
943851,SERGEANT,3/2/2015,1581
943851,LIEUTENANT,3/31/2023,
940045,POLICE OFFICER,1/9/2006,6187
940045,SERGEANT,8/29/2013,3137
940045,LIEUTENANT,9/28/2017,
940045,CAPTAIN,7/30/2021,
979127,POLICE OFFICER,4/24/2024,5466
954698,POLICE OFFICER,7/9/2013,30464
954698,POLICE OFFICER,2/5/2021,30433
938318,POLICE OFFICER,7/11/2005,5202
938318,DETECTIVE,2/28/2014,6550
938318,SERGEANT,9/3/2021,3428
963477,POLICE OFFICER,4/12/2017,5434
950270,POLICE OFFICER,7/6/2011,27656
969624,POLICE OFFICER,11/2/2020,23297
951654,POLICE OFFICER,1/9/2012,13407
951654,SERGEANT,5/3/2019,4445
936421,POLICE OFFICER,1/10/2005,27118
936421,DETECTIVE,6/10/2021,2538
921255,POLICE OFFICER,7/1/1998,13472
954699,POLICE OFFICER,7/9/2013,9461
974815,POLICE OFFICER,7/13/2022,18865
974815,POLICE OFFICER,12/12/2022,7921
958467,POLICE OFFICER,7/8/2015,19216
934716,POLICE OFFICER,7/1/2004,26824
934716,DETECTIVE,5/27/2022,226
932516,DETECTIVE,5/18/2011,555
934717,POLICE OFFICER,7/1/2004,21445
970476,POLICE OFFICER,12/29/2020,6814
963001,POLICE OFFICER,1/4/2017,21124
940048,POLICE OFFICER,1/9/2006,18387
940048,SERGEANT,4/28/2017,245
977111,POLICE OFFICER,7/5/2023,29725
979808,POLICE OFFICER,7/3/2024,358
960421,POLICE OFFICER,1/6/2016,1736
921258,POLICE OFFICER,7/1/1998,9748
938319,POLICE OFFICER,7/11/2005,7342
938319,DETECTIVE,10/26/2018,5265
977840,POLICE OFFICER,10/25/2023,31801
979625,POLICE OFFICER,5/8/2024,2636
957514,POLICE OFFICER,1/7/2015,16154
938719,POLICE OFFICER,7/11/2005,10295
938719,DETECTIVE,7/29/2010,442
944971,POLICE OFFICER,7/9/2007,15381
944971,DETECTIVE,6/30/2023,4600
929990,POLICE OFFICER,7/1/2002,4925
939518,POLICE OFFICER,7/11/2005,1179
939518,DETECTIVE,9/29/2023,7681
948473,POLICE OFFICER,1/11/2010,9124
948473,SERGEANT,7/28/2017,3255
948473,LIEUTENANT,12/22/2020,
966528,POLICE OFFICER,10/24/2018,2602
929991,POLICE OFFICER,7/1/2002,20121
929991,SERGEANT,9/29/2008,3040
929991,LIEUTENANT,6/2/2014,
937810,POLICE OFFICER,7/11/2005,26198
974816,POLICE OFFICER,7/13/2022,24854
974816,POLICE OFFICER,10/7/2022,21919
932517,POLICE OFFICER,7/1/2003,22223
932517,SERGEANT,12/23/2008,5637
932517,SGT DET SQUAD,10/25/2013,
932517,SGT DET SQUAD,2/22/2024,
923735,POLICE OFFICER,7/7/1999,14225
923735,SERGEANT,5/26/2006,1425
923735,SGT DET SQUAD,12/21/2016,
950272,POLICE OFFICER,7/6/2011,20242
950272,DETECTIVE,7/30/2021,2057
967472,POLICE OFFICER,4/15/2019,13012
967472,POLICE OFFICER,7/24/2019,794
967472,DETECTIVE,8/30/2024,794
969628,POLICE OFFICER,11/2/2020,22432
956569,POLICE OFFICER,7/9/2014,13866
977841,POLICE OFFICER,10/25/2023,31920
979809,POLICE OFFICER,7/3/2024,8453
946895,POLICE OFFICER,7/8/2008,24000
946895,SERGEANT,8/29/2013,3148
946895,LIEUTENANT,8/1/2016,
946895,CAPTAIN,8/31/2018,
946895,DEPUTY INSPECTOR,10/25/2024,
941612,POLICE OFFICER,7/10/2006,2670
941612,DETECTIVE,2/24/2017,6322
936426,POLICE OFFICER,1/10/2005,25587
978884,POLICE OFFICER,1/17/2024,15782
935225,POLICE OFFICER,7/1/2004,2198
974817,POLICE OFFICER,7/13/2022,18429
946896,POLICE OFFICER,7/8/2008,3467
935081,POLICE OFFICER,7/1/2004,25370
935081,SERGEANT,9/28/2011,4670
935081,SGT DET SQUAD,4/26/2024,
943131,POLICE OFFICER,1/10/2007,16877
943131,DETECTIVE,6/10/2021,2542
952637,POLICE OFFICER,7/11/2012,14158
952637,DETECTIVE,5/29/2020,6766
952637,SERGEANT,12/23/2022,4128
950273,POLICE OFFICER,7/6/2011,24823
966529,POLICE OFFICER,10/24/2018,16236
936427,POLICE OFFICER,1/10/2005,460
936427,SERGEANT,9/28/2011,2842
942741,POLICE OFFICER,7/10/2006,13128
950274,POLICE OFFICER,7/6/2011,13979
950274,DETECTIVE,4/1/2022,3457
938531,POLICE OFFICER,7/11/2005,8200
938531,SERGEANT,4/29/2011,508
938531,LIEUTENANT,8/29/2013,
938531,LT DET COMMANDER,11/21/2017,
936496,POLICE OFFICER,1/10/2005,585
954700,POLICE OFFICER,7/9/2013,1775
954700,DETECTIVE,4/1/2022,2921
891427,POLICE OFFICER,1/1/1990,2531
891427,SERGEANT,3/4/1994,604
891427,LIEUTENANT,10/23/1997,
969629,POLICE OFFICER,11/2/2020,22794
969629,POLICE OFFICER,9/27/2022,1775
977112,POLICE OFFICER,7/5/2023,26393
953799,POLICE OFFICER,1/9/2013,3306
953799,SERGEANT,9/30/2022,3291
936428,POLICE OFFICER,1/10/2005,25364
936428,DETECTIVE,10/26/2012,6459
967473,POLICE OFFICER,4/15/2019,1244
917502,POLICE OFFICER,7/18/1996,10123
917502,DETECTIVE,10/29/2004,186
932520,POLICE OFFICER,7/1/2003,7093
932520,SERGEANT,11/26/2013,1462
932520,SGT DET SQUAD,7/30/2021,
960422,POLICE OFFICER,1/6/2016,14509
958471,POLICE OFFICER,7/8/2015,20863
958471,DETECTIVE,6/24/2022,5907
958471,SERGEANT,1/31/2025,3182
960423,POLICE OFFICER,1/6/2016,11026
963944,POLICE OFFICER,7/5/2017,18852
965019,POLICE OFFICER,1/10/2018,6831
965019,SERGEANT,4/4/2024,2081
977113,POLICE OFFICER,7/5/2023,25577
968364,POLICE OFFICER,10/7/2019,6624
971893,POLICE OFFICER,7/7/2021,27530
974045,POLICE OFFICER,4/13/2022,3921
951655,POLICE OFFICER,1/9/2012,15227
961510,POLICE OFFICER,4/6/2016,7204
973335,POLICE OFFICER,12/29/2021,28472
973076,POLICE OFFICER,10/15/2021,1303
971395,POLICE OFFICER,4/28/2021,17547
965027,POLICE OFFICER,1/10/2018,13517
948198,POLICE OFFICER,7/14/2009,26709
948198,SERGEANT,1/28/2016,3027
948198,LIEUTENANT,6/5/2018,
948198,CAPTAIN,3/31/2023,
977505,POLICE OFFICER,7/19/2023,18847
976073,POLICE OFFICER,1/17/2023,2676
958473,POLICE OFFICER,7/8/2015,18724
958473,SERGEANT,10/31/2023,4950
951656,POLICE OFFICER,1/9/2012,13802
951656,SERGEANT,10/7/2019,3457
977842,POLICE OFFICER,10/25/2023,316
958474,POLICE OFFICER,7/8/2015,7365
936430,POLICE OFFICER,1/10/2005,21930
966015,POLICE OFFICER,7/2/2018,10050
966015,DETECTIVE,5/31/2024,3460
965028,POLICE OFFICER,1/10/2018,27104
965029,POLICE OFFICER,1/10/2018,22324
932522,POLICE OFFICER,7/1/2003,10947
958475,POLICE OFFICER,7/8/2015,6304
943132,POLICE OFFICER,1/10/2007,553
959576,POLICE OFFICER,10/7/2015,15806
959576,SERGEANT,9/29/2023,4705
957515,POLICE OFFICER,1/7/2015,17055
972440,POLICE OFFICER,7/16/2021,23238
936432,POLICE OFFICER,1/10/2005,25363
936432,DETECTIVE,10/26/2012,6552
940052,POLICE OFFICER,1/9/2006,28690
940052,DETECTIVE,11/24/2015,3581
940052,ASSISTANT COMMISSIONER - D,7/17/2023,
940052,DEPUTY COMMISSIONER - D,2/5/2024,
941620,POLICE OFFICER,7/10/2006,8211
941620,DETECTIVE,11/26/2013,4111
958463,POLICE OFFICER,7/8/2015,21023
948324,POLICE OFFICER,7/14/2009,26718
936433,POLICE OFFICER,1/10/2005,9339
966016,POLICE OFFICER,7/2/2018,15255
966016,SERGEANT,7/31/2024,268
953801,POLICE OFFICER,1/9/2013,2688
961721,POLICE OFFICER,7/13/2016,17135
945645,POLICE OFFICER,1/7/2008,16496
945645,SERGEANT,3/28/2013,3631
945645,LIEUTENANT,2/24/2017,
940053,POLICE OFFICER,1/9/2006,30875
948852,POLICE OFFICER,7/6/2010,377
948852,DETECTIVE,12/21/2018,5532
970477,POLICE OFFICER,12/29/2020,7643
974046,POLICE OFFICER,4/13/2022,9938
950276,POLICE OFFICER,7/6/2011,26988
955855,POLICE OFFICER,1/8/2014,12330
954701,POLICE OFFICER,7/9/2013,8293
954701,SERGEANT,10/25/2024,2521
971751,POLICE OFFICER,5/17/2021,20931
967836,POLICE OFFICER,7/1/2019,15081
961722,POLICE OFFICER,7/13/2016,8756
961722,DETECTIVE,6/30/2023,721
964470,POLICE OFFICER,10/18/2017,4297
976074,POLICE OFFICER,1/17/2023,3953
941621,POLICE OFFICER,7/10/2006,23574
941621,DETECTIVE,6/24/2016,4660
957516,POLICE OFFICER,1/7/2015,16361
957516,DETECTIVE,10/18/2021,6189
893935,POLICE OFFICER,1/1/1990,14695
893935,SERGEANT,9/29/1995,4472
893935,LIEUTENANT,3/31/2000,
893935,CAPTAIN,2/24/2006,
893935,DEPUTY INSPECTOR,11/26/2013,
893935,INSPECTOR,12/22/2017,
956571,POLICE OFFICER,7/9/2014,14220
956571,DETECTIVE,4/1/2022,2928
948853,POLICE OFFICER,7/6/2010,5070
976634,POLICE OFFICER,4/26/2023,24278
973078,POLICE OFFICER,10/15/2021,6723
961723,POLICE OFFICER,7/13/2016,10026
961723,SERGEANT,7/28/2023,1227
966017,POLICE OFFICER,7/2/2018,237
966017,DETECTIVE,6/28/2024,7194
980993,POLICE OFFICER,11/15/2024,2893
936437,POLICE OFFICER,1/10/2005,24255
936437,SERGEANT,10/29/2010,2291
936437,LIEUTENANT,7/21/2022,
964472,POLICE OFFICER,10/18/2017,5159
963945,POLICE OFFICER,7/5/2017,15863
966530,POLICE OFFICER,10/24/2018,17071
941622,POLICE OFFICER,7/10/2006,19302
977843,POLICE OFFICER,10/25/2023,2319
967474,POLICE OFFICER,4/15/2019,10888
978469,POLICE OFFICER,1/3/2024,1388
943133,POLICE OFFICER,1/10/2007,21305
943133,DETECTIVE,4/28/2023,3130
950279,POLICE OFFICER,7/6/2011,1407
950279,DETECTIVE,10/25/2024,3051
932524,POLICE OFFICER,7/1/2003,8408
932524,SERGEANT,8/29/2008,3566
941623,POLICE OFFICER,7/10/2006,1586
941623,DETECTIVE,12/23/2024,2044
973338,POLICE OFFICER,12/29/2021,29648
938322,POLICE OFFICER,7/11/2005,188
