taxid,date,name
983021,10/31/2025,NEW PERFORMANCE EVALUATION PROCESS
983021,10/31/2025,NYC RIGHT TO KNOW ACT LEGISLATION - PART 2
983021,10/31/2025,RAISE THE AGE
983021,10/31/2025,RESPONDING TO PEOPLE IN CRISIS - MODULE 1: SENDING THE RIGHT SIGNALS
983021,10/31/2025,SAFEGUARDING PRISONERS - OFFICER SAFETY GUIDELINES
983021,10/31/2025,"SUPPORT SERVICES DIVISION - CLASS ""C"" OPERATOR"
983021,10/30/2025,CJB - DESK APPEARANCE TICKETS: THE NEW LAWS AND GUIDELINES FOR PROCESSING DATS
983021,10/30/2025,CJB - OVERVIEW OF THE NEW DISCOVERY LAWS
983021,10/30/2025,COLLABORATIVE POLICING - MEDIATION REFERRAL PROGRAM FOR NON-CRIMINAL COMPLAINTS
983021,10/30/2025,COLLABORATIVE POLICING - THE DEAF AND HARD OF HEARING COMMUNITY
983021,10/30/2025,COVID-19: PREPAREDENESS
983021,10/30/2025,COVID-19: PROTECTIVE MASKS
983021,10/30/2025,CRIMINAL JUSTICE BUREAU - GIGLIO MATERIAL DISCLOSURES UNDER THE NEW DISCOVERY LAWS
983021,10/30/2025,CRITICAL DECISION MAKING MODEL
983021,10/30/2025,CROSSFIRE MITIGATION DURING CLOSE COMBAT INCIDENTS
983021,10/30/2025,CROSSFIRE MITIGATION DURING CLOSE COMBAT INCIDENTS - PART 2
983021,10/30/2025,DISCHARGING YOUR FIREARM AT A MOVING THREAT
983021,10/30/2025,DOMESTIC VIOLENCE EDUCATION AND COUNSELING
983021,10/30/2025,EMERGENCY PHRASES IN AMERICAN SIGN LANGUAGE
983021,10/30/2025,FORCE POLICY UPDATE VIDEO
983021,10/30/2025,HEALTH AND WELLNESS SECTION - MODULE 1 - PSYCHOLOGICAL HEALTH AND WELLNESS
983021,10/30/2025,HEALTH AND WELLNESS SECTION - MODULE 2 - JOB COUNSELING AND STRESS
983021,10/30/2025,HEALTH AND WELLNESS SECTION - MODULE 3 - WARNING SIGNS
983021,10/30/2025,HEALTH AND WELLNESS SECTION - MODULE 4 - CUMULATIVE TRAUMA
983021,10/30/2025,HEALTH AND WELLNESS SECTION - MODULE 5 - GAINING PERSPECTIVE
983021,10/30/2025,HEALTH AND WELLNESS SECTION - MODULE 6 - COPING WITH SIGNS OF ANXIETY DEPRESSION
983021,10/30/2025,HEALTH AND WELLNESS SECTION - MODULE 7 - LEADING WITH COMPASSION
983021,10/30/2025,"HEALTH AND WELLNESS SECTION - MODULE 8 - WARNING SIGNS, SUPPORT AND OUTREACH"
983021,10/30/2025,LEGAL BUREAU - PERJURY TRAINING MODULE
983021,10/30/2025,MARIJUANA POLICY UPDATE
983021,10/30/2025,PROCESSING DISCOVERY MATERIAL IN THE FORMS ARREST FOLDER
983021,10/30/2025,RESPONDING TO COMMERCIAL ROBBERIES
983021,10/30/2025,RESPONDING TO COMMERCIAL ROBBERIES PART LL - MODULE 1 AND MODULE 2
983021,10/30/2025,RESPONDING TO PEOPLE IN CRISIS - MODULES 2 AND 3: ACTIVE LISTENING PARTS 1 AND 2
983021,10/30/2025,RESPONDING TO PEOPLE IN CRISIS – MODULE 4: USING DEPARTMENT MOBILE DIGITAL DEVICES
983021,10/30/2025,SAFETY CONSIDERATIONS FOR PATROLLING THE NYC SUBWAY SYSTEM -DANGERS OF THE PLATFORM EDGE
983021,10/30/2025,TRAINING BUREAU - ACCREDITATION FAMILIARIZATION TRAINING
983021,10/30/2025,TRANSIT BUREAU - SAFETY CONSIDERATIONS FOR PATROLLING THE NYC SUBWAY SYSTEM
983021,10/30/2025,TRANSIT BUREAU - SAFETY CONSIDERATIONS FOR PATROLLING THE NYC SUBWAY SYSTEM - PART 2
983021,10/30/2025,UTILIZING BALLISTIC PROTECTION IN DEPARTMENT VEHICLES (4:09)
983021,10/30/2025,VEHICLE PURSUITS VIDEO
983021,10/30/2025,WORLDPRIDE NYC 2019
983021,10/28/2025,ARRESTS - RELIGIOUS HEAD COVERING GUIDELINES (PG 208-83)
983021,10/28/2025,BEST PRACTICES IN STRUCTURED INTERVIEWING
983021,10/28/2025,BODY-WORN CAMERA REVIEW PART ONE
983021,10/28/2025,BODY-WORN CAMERA REVIEW PART TWO
983021,10/28/2025,CAR STOP TACTICS FOR PATROL OFFICERS - MODULE 1: CONTROLLING THE STOP
983021,10/28/2025,CAR STOP TACTICS FOR PATROL OFFICERS - MODULE 3: THE UNKNOWN RISK STOP
983021,10/28/2025,COVID VACCINE DISTRIBUTION AND EDUCATION
983021,10/28/2025,COVID-19: PREPAREDNESS YOUR FAMILY AND HOME
983021,10/28/2025,DESK APPEARANCE TICKETS: THE NEW LAW AND THE NEW GUIDELINES FOR PROCESSING DAT'S - 2021 REFRESHER
983021,10/28/2025,EMPLOYEE ASSISTANCE UNIT-2021
983021,10/28/2025,EQUAL EMPLOYMENT OPPORTUNITY TRAINING - LEAVE TO EXPRESS BREAST MILK
983021,10/28/2025,HEALTH AND WELLNESS SECTION - MODULE 10 - SEEKING AND RECEIVING MENTAL HEALTH SUPPORT
983021,10/28/2025,HEALTH AND WELLNESS SECTION - MODULE 11 - HEALTH AND RESILIENCY
983021,10/28/2025,HEALTH AND WELLNESS SECTION - MODULE 12 - IN THAT DARK PLACE - AN OFFICER'S JOURNEY
983021,10/28/2025,HEALTH AND WELLNESS SECTION - MODULE 9 - MANAGING STRESS ON THE JOB
983021,10/28/2025,IDENTIFYING THE IMPAIRED DRIVER
983021,10/28/2025,ILLEGAL EVICTIONS
983021,10/28/2025,LOCAL LAW 45 OF 2021-TRAFFIC ENCOUNTERS
983021,10/28/2025,MAYOR EXECUTIVE ORDER 78 VACCINATION - TESTING COMPLIANCE POLICY
983021,10/28/2025,NATIONAL INCIDENT-BASED REPORTING SYSTEM (NIBRS) UPDATES TO THE OMNIFORM COMPLAINT SYSTEMV
983021,10/28/2025,OPIOID OVERDOSE RECOGNITION AND NARCAN ADMINISTRATION -2021
983021,10/28/2025,OVERVIEW OF THE NEW DISCOVERY LAWS 2021 REFRESHER
983021,10/28/2025,PATROL GUIDE 215-17 POLICE ACTIONS RELATED QUESTIONING ARRESTS AND INVESTIGATIONS AT A NYC DEPARTMEN
983021,10/28/2025,PROHIBITED METHODS OF RESTRAINT
983021,10/28/2025,TACTICAL AWARENESS-SMARTPHONE SAFETY
983021,10/28/2025,VICTIM BLAMING AND RELEASE OF INFORMATION TO THE MEDIA
983021,10/27/2025,CONVICTED OFFENDER DNA DATABANK SPECIMEN COLLECTION KIT
983021,10/24/2025,BELT-WORN TRAUMA KIT REFRESHER TRAINING VIDEO-2022
983021,10/23/2025,CAR STOP TACTICS FOR PATROL OFFICERS - MODULE 2: PROHIBITED MANEUVERS
